assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000005.1:4142	HG02886#2#JAHAOT020000005.1	4142	50255	46113	2	2	+	0	contig_end	flank	97719289	1.0	44244.0	44244.0	44244.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000014.1:7984	HG02886#2#JAHAOT020000014.1	7984	274831	266847	7	7	+	0	contig_end	flank	6299230	6.0	44231.0	43624.0	44409.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000015.1:19212	HG02886#2#JAHAOT020000015.1	19212	469246	450034	11	10	+	0	contig_end	flank	1898024	10.0	44882.0	44181.0	44929.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000016.1:3100706	HG02886#2#JAHAOT020000016.1	3100706	3102575	1869	1	0	+	0	flank+DJ	contig_end	3109561					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000017.1:2731954	HG02886#2#JAHAOT020000017.1	2731954	2733823	1869	1	1	+	0	flank+DJ	contig_end	2747201					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000020.1:2629480	HG02886#2#JAHAOT020000020.1	2629480	2631349	1869	1	1	+	0	flank+DJ	contig_end	2645510					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000022.1:20162	HG02886#2#JAHAOT020000022.1	20162	692933	672771	16	15	+	0	contig_end	flank	830967	15.0	44267.0	42829.0	49079.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000024.1:16499	HG02886#2#JAHAOT020000024.1	16499	153897	137398	4	4	+	0	contig_end	contig_end	173143	3.0	44845.0	44839.0	45845.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000028.1:9816	HG02886#2#JAHAOT020000028.1	9816	282477	272661	7	7	+	0	contig_end	contig_end	320038	6.0	44858.5	44833.0	45704.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000029.1:25350	HG02886#2#JAHAOT020000029.1	25350	248310	222960	6	6	+	0	contig_end	contig_end	271229	5.0	44238.0	44074.0	44296.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000030.1:25337	HG02886#2#JAHAOT020000030.1	25337	27206	1869	1	1	+	0	contig_end	contig_end	70399					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000032.1:5426	HG02886#2#JAHAOT020000032.1	5426	52156	46730	2	2	+	0	contig_end	contig_end	69745	1.0	44861.0	44861.0	44861.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000033.1:14309	HG02886#2#JAHAOT020000033.1	14309	105184	90875	3	3	+	0	contig_end	contig_end	138640	2.0	44503.0	44257.0	44749.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000034.1:12124	HG02886#2#JAHAOT020000034.1	12124	103103	90979	3	2	+	0	contig_end	contig_end	103232	2.0	44555.0	44224.0	44886.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000036.1:25341	HG02886#2#JAHAOT020000036.1	25341	27210	1869	1	1	+	0	contig_end	contig_end	58829					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000037.1:19879	HG02886#2#JAHAOT020000037.1	19879	156536	136657	4	4	+	0	contig_end	contig_end	196910	3.0	44958.0	44845.0	44985.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000038.1:7409	HG02886#2#JAHAOT020000038.1	7409	53541	46132	2	2	+	0	contig_end	contig_end	65202	1.0	44263.0	44263.0	44263.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000040.1:22299	HG02886#2#JAHAOT020000040.1	22299	24166	1867	1	1	+	0	contig_end	contig_end	60179					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000041.1:36212	HG02886#2#JAHAOT020000041.1	36212	38081	1869	1	1	+	0	contig_end	contig_end	55428					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000042.1:24051	HG02886#2#JAHAOT020000042.1	24051	115841	91790	3	3	+	0	contig_end	contig_end	153346	2.0	44960.5	44938.0	44983.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000045.1:31625	HG02886#2#JAHAOT020000045.1	31625	78429	46804	2	1	+	0	contig_end	contig_end	83916	1.0	44935.0	44935.0	44935.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000046.1:24486	HG02886#2#JAHAOT020000046.1	24486	70668	46182	2	2	+	0	contig_end	contig_end	101500	1.0	44313.0	44313.0	44313.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000058.1:7807	HG02886#2#JAHAOT020000058.1	7807	9676	1869	1	0	+	0	contig_end	flank	41138288					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000065.1:4702	HG02886#2#JAHAOT020000065.1	4702	95122	90420	3	3	+	0	contig_end	contig_end	114329	2.0	44275.5	44263.0	44288.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000068.1:20841	HG02886#2#JAHAOT020000068.1	20841	154480	133639	4	4	+	0	contig_end	contig_end	190698	3.0	43916.0	43894.0	43960.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000070.1:22309	HG02886#2#JAHAOT020000070.1	22309	24178	1869	1	1	+	0	contig_end	contig_end	59692					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000071.1:1022209	HG02886#2#JAHAOT020000071.1	1022209	1024078	1869	1	0	+	0	flank+DJ	contig_end	1025456					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000075.1:1352632	HG02886#2#JAHAOT020000075.1	1352632	1669067	316435	8	8	+	0	flank+DJ	contig_end	1690436	7.0	44936.0	44927.0	44948.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000080.1:16086	HG02886#2#JAHAOT020000080.1	16086	107954	91868	3	2	+	0	contig_end	contig_end	112256	2.0	44999.5	44999.0	45000.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000081.1:35430	HG02886#2#JAHAOT020000081.1	35430	37299	1869	1	1	+	0	contig_end	contig_end	79324					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000083.1:39432	HG02886#2#JAHAOT020000083.1	39432	221552	182120	5	5	+	0	contig_end	contig_end	231939	4.0	44860.0	44834.0	45697.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000084.1:32473	HG02886#2#JAHAOT020000084.1	32473	34342	1869	1	1	+	0	contig_end	contig_end	58131					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000085.1:8770	HG02886#2#JAHAOT020000085.1	8770	54736	45966	2	2	+	0	contig_end	contig_end	90666	1.0	44097.0	44097.0	44097.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000086.1:36231	HG02886#2#JAHAOT020000086.1	36231	38100	1869	1	1	+	0	contig_end	contig_end	75482					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000089.1:21959	HG02886#2#JAHAOT020000089.1	21959	111502	89543	3	3	+	0	contig_end	contig_end	123176	2.0	43837.0	43727.0	43947.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000090.1:12812	HG02886#2#JAHAOT020000090.1	12812	58446	45634	2	2	+	0	contig_end	contig_end	81218	1.0	43765.0	43765.0	43765.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000091.1:35139	HG02886#2#JAHAOT020000091.1	35139	37008	1869	1	1	+	0	contig_end	contig_end	70374					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000092.1:18880	HG02886#2#JAHAOT020000092.1	18880	65738	46858	2	2	+	0	contig_end	contig_end	82342	1.0	44989.0	44989.0	44989.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000093.1:21697	HG02886#2#JAHAOT020000093.1	21697	23566	1869	1	1	+	0	contig_end	contig_end	57109					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000094.1:25690	HG02886#2#JAHAOT020000094.1	25690	27559	1869	1	1	+	0	contig_end	contig_end	57638					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000095.1:36549	HG02886#2#JAHAOT020000095.1	36549	173995	137446	4	4	+	0	contig_end	contig_end	187717	3.0	44953.0	44252.0	46364.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000096.1:11390	HG02886#2#JAHAOT020000096.1	11390	58210	46820	2	2	+	0	contig_end	contig_end	90307	1.0	44951.0	44951.0	44951.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000098.1:22212	HG02886#2#JAHAOT020000098.1	22212	68379	46167	2	2	+	0	contig_end	contig_end	83209	1.0	44298.0	44298.0	44298.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000099.1:22775	HG02886#2#JAHAOT020000099.1	22775	68916	46141	2	2	+	0	contig_end	contig_end	92179	1.0	44272.0	44272.0	44272.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000101.1:18576	HG02886#2#JAHAOT020000101.1	18576	20445	1869	1	1	+	0	contig_end	contig_end	51139					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000103.1:3920	HG02886#2#JAHAOT020000103.1	3920	95027	91107	3	2	+	0	contig_end	contig_end	99584	2.0	44619.0	44250.0	44988.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000104.1:30732	HG02886#2#JAHAOT020000104.1	30732	32601	1869	1	1	+	0	contig_end	contig_end	74328					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000106.1:20530	HG02886#2#JAHAOT020000106.1	20530	22399	1869	1	1	+	0	contig_end	contig_end	52979					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000107.1:40998	HG02886#2#JAHAOT020000107.1	40998	42867	1869	1	1	+	0	contig_end	contig_end	62852					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000108.1:32332	HG02886#2#JAHAOT020000108.1	32332	34201	1869	1	1	+	0	contig_end	contig_end	72122					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000109.1:18919	HG02886#2#JAHAOT020000109.1	18919	65020	46101	2	2	+	0	contig_end	contig_end	76189	1.0	44232.0	44232.0	44232.0	0.0
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000110.1:19158	HG02886#2#JAHAOT020000110.1	19158	21027	1869	1	1	+	0	contig_end	contig_end	51596					
HG02886_mat_hprc_r2_v1.0.1	HG02886#2#JAHAOT020000111.1:28611	HG02886#2#JAHAOT020000111.1	28611	30480	1869	1	1	+	0	contig_end	contig_end	56960					
