assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000008.1:18069	HG03098#2#JAHEPL020000008.1	18069	198265	180196	5	5	+	0	contig_end	flank	99449741	4.0	44590.0	44195.0	44952.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000016.1:44624	HG03098#2#JAHEPL020000016.1	44624	224681	180057	5	4	+	0	contig_end	flank	44706635	4.0	44542.5	44220.0	44883.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000018.1:27650	HG03098#2#JAHEPL020000018.1	27650	78854	51204	2	1	+	0	contig_end	flank	6668950	1.0	49336.0	49336.0	49336.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000019.1:1137031	HG03098#2#JAHEPL020000019.1	1137031	1318503	181472	5	5	+	0	flank+DJ	contig_end	1338130	4.0	44903.5	44878.0	44918.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000021.1:17350	HG03098#2#JAHEPL020000021.1	17350	64141	46791	2	2	+	0	contig_end	contig_end	89824	1.0	44922.0	44922.0	44922.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000022.1:19216	HG03098#2#JAHEPL020000022.1	19216	153685	134469	4	4	+	0	contig_end	flank	778708	3.0	43815.0	43775.0	45010.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000033.1:23748	HG03098#2#JAHEPL020000033.1	23748	69725	45977	2	2	+	0	contig_end	contig_end	82458	1.0	44108.0	44108.0	44108.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000040.1:30417	HG03098#2#JAHEPL020000040.1	30417	32286	1869	1	1	+	0	contig_end	contig_end	51416					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000043.1:43792	HG03098#2#JAHEPL020000043.1	43792	45662	1870	1	1	+	0	contig_end	contig_end	64981					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000046.1:18828	HG03098#2#JAHEPL020000046.1	18828	155527	136699	4	4	+	0	contig_end	contig_end	165579	3.0	44908.0	44890.0	45031.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000049.1:21736	HG03098#2#JAHEPL020000049.1	21736	67680	45944	2	2	+	0	contig_end	contig_end	77126	1.0	44075.0	44075.0	44075.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000050.1:22847	HG03098#2#JAHEPL020000050.1	22847	24716	1869	1	1	+	0	contig_end	contig_end	52439					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000062.1:3036947	HG03098#2#JAHEPL020000062.1	3036947	3308717	271770	7	7	+	0	flank+DJ	flank	33013541	6.0	44979.5	44901.0	45049.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000071.1:1470541	HG03098#2#JAHEPL020000071.1	1470541	1607378	136837	4	4	+	0	flank+DJ	contig_end	1631216	3.0	44987.0	44985.0	44995.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000073.1:958912	HG03098#2#JAHEPL020000073.1	958912	960782	1870	1	1	+	0	flank+DJ	contig_end	969057					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000075.1:1035965	HG03098#2#JAHEPL020000075.1	1035965	1126099	90134	3	2	+	0	flank+DJ	contig_end	1127603	2.0	44132.5	44116.0	44149.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000076.1:24171	HG03098#2#JAHEPL020000076.1	24171	114331	90160	3	3	+	0	contig_end	contig_end	155251	2.0	44145.5	44133.0	44158.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000081.1:32226	HG03098#2#JAHEPL020000081.1	32226	34095	1869	1	1	+	0	contig_end	contig_end	69002					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000082.1:25826	HG03098#2#JAHEPL020000082.1	25826	162603	136777	4	4	+	0	contig_end	contig_end	179470	3.0	44968.0	44966.0	44974.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000086.1:26579	HG03098#2#JAHEPL020000086.1	26579	163315	136736	4	4	+	0	contig_end	contig_end	183306	3.0	44904.0	44894.0	45069.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000087.1:35017	HG03098#2#JAHEPL020000087.1	35017	215755	180738	5	5	+	0	contig_end	contig_end	237953	4.0	44874.0	44123.0	44997.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000088.1:38200	HG03098#2#JAHEPL020000088.1	38200	179265	141065	4	3	+	0	contig_end	contig_end	184101	3.0	44950.0	44900.0	49346.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000091.1:15225	HG03098#2#JAHEPL020000091.1	15225	61245	46020	2	2	+	0	contig_end	contig_end	104357	1.0	44151.0	44151.0	44151.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000093.1:8063	HG03098#2#JAHEPL020000093.1	8063	53676	45613	2	2	+	0	contig_end	contig_end	67570	1.0	43744.0	43744.0	43744.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000094.1:12243	HG03098#2#JAHEPL020000094.1	12243	14112	1869	1	1	+	0	contig_end	contig_end	52454					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000095.1:29208	HG03098#2#JAHEPL020000095.1	29208	75230	46022	2	2	+	0	contig_end	contig_end	101905	1.0	44153.0	44153.0	44153.0	0.0
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000098.1:32270	HG03098#2#JAHEPL020000098.1	32270	34139	1869	1	1	+	0	contig_end	contig_end	69196					
HG03098_mat_hprc_r2_v1.0.1	HG03098#2#JAHEPL020000100.1:6996	HG03098#2#JAHEPL020000100.1	6996	53728	46732	2	2	+	0	contig_end	contig_end	73344	1.0	44862.0	44862.0	44862.0	0.0
