assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000001.1:28626	HG02735#2#JBHIIJ010000001.1	28626	254399	225773	6	5	+	0	contig_end	flank	103857198	5.0	44774.0	44728.0	44859.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000010.1:40100	HG02735#2#JBHIIJ010000010.1	40100	131507	91407	3	2	+	0	contig_end	flank	89684497	2.0	44769.0	43455.0	46083.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000013.1:5406	HG02735#2#JBHIIJ010000013.1	5406	52127	46721	2	1	+	0	contig_end	flank	45025098	1.0	44852.0	44852.0	44852.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000014.1:10427	HG02735#2#JBHIIJ010000014.1	10427	187113	176686	5	5	+	0	contig_end	flank	40640997	4.0	43706.5	43266.0	44138.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000016.1:25438	HG02735#2#JBHIIJ010000016.1	25438	27307	1869	1	1	+	0	contig_end	contig_end	50495					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000022.1:5035	HG02735#2#JBHIIJ010000022.1	5035	139230	134195	4	4	+	0	contig_end	contig_end	167101	3.0	44132.0	44061.0	44133.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000024.1:24443	HG02735#2#JBHIIJ010000024.1	24443	26312	1869	1	1	+	0	contig_end	contig_end	68458					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000025.1:13809	HG02735#2#JBHIIJ010000025.1	13809	293322	279513	7	7	+	0	contig_end	contig_end	301255	6.0	44899.0	43356.0	52828.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000027.1:49292	HG02735#2#JBHIIJ010000027.1	49292	101093	51801	2	2	+	0	contig_end	contig_end	116386	1.0	49932.0	49932.0	49932.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000028.1:30157	HG02735#2#JBHIIJ010000028.1	30157	130574	100417	3	3	+	0	contig_end	contig_end	161978	2.0	49274.0	49242.0	49306.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000030.1:14303	HG02735#2#JBHIIJ010000030.1	14303	16172	1869	1	1	+	0	contig_end	contig_end	51350					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000031.1:24533	HG02735#2#JBHIIJ010000031.1	24533	116188	91655	3	3	+	0	contig_end	contig_end	145379	2.0	44893.0	44872.0	44914.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000034.1:12418	HG02735#2#JBHIIJ010000034.1	12418	279068	266650	7	6	+	0	contig_end	contig_end	281996	6.0	44130.0	44118.0	44141.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000035.1:28641	HG02735#2#JBHIIJ010000035.1	28641	355227	326586	8	8	+	0	contig_end	contig_end	383645	7.0	45409.0	44888.0	53658.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000036.1:27136	HG02735#2#JBHIIJ010000036.1	27136	118157	91021	3	3	+	0	contig_end	contig_end	125569	2.0	44576.0	44362.0	44790.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000037.1:25946	HG02735#2#JBHIIJ010000037.1	25946	72791	46845	2	2	+	0	contig_end	contig_end	92992	1.0	44976.0	44976.0	44976.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000039.1:8422	HG02735#2#JBHIIJ010000039.1	8422	50781	42359	2	2	+	0	contig_end	contig_end	75976	1.0	40490.0	40490.0	40490.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000040.1:5490	HG02735#2#JBHIIJ010000040.1	5490	199254	193764	5	5	+	0	contig_end	contig_end	208054	4.0	47039.5	44137.0	53679.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000041.1:41696	HG02735#2#JBHIIJ010000041.1	41696	132201	90505	3	3	+	0	contig_end	contig_end	147879	2.0	44318.0	43873.0	44763.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000042.1:27547	HG02735#2#JBHIIJ010000042.1	27547	556608	529061	13	13	+	0	contig_end	contig_end	595073	12.0	44125.0	42913.0	45018.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000044.1:39200	HG02735#2#JBHIIJ010000044.1	39200	128154	88954	3	3	+	0	contig_end	contig_end	144122	2.0	43542.5	42937.0	44148.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000046.1:17861	HG02735#2#JBHIIJ010000046.1	17861	19730	1869	1	1	+	0	contig_end	contig_end	52732					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000047.1:1487	HG02735#2#JBHIIJ010000047.1	1487	89950	88463	3	3	+	0	contig_end	contig_end	102596	2.0	43297.0	43294.0	43300.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000048.1:0	HG02735#2#JBHIIJ010000048.1	0	88436	88436	3	3	+	0	contig_end	contig_end	111465	2.0	43283.5	43279.0	43288.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000049.1:19619	HG02735#2#JBHIIJ010000049.1	19619	21488	1869	1	1	+	0	contig_end	contig_end	53721					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000050.1:5118	HG02735#2#JBHIIJ010000050.1	5118	51121	46003	2	1	+	0	contig_end	contig_end	56180	1.0	44134.0	44134.0	44134.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000054.1:21413	HG02735#2#JBHIIJ010000054.1	21413	68206	46793	2	2	+	0	contig_end	flank	96375224	1.0	44928.0	44928.0	44928.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000063.1:2748327	HG02735#2#JBHIIJ010000063.1	2748327	2750196	1869	1	1	+	0	flank+DJ	contig_end	2763579					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000065.1:2813553	HG02735#2#JBHIIJ010000065.1	2813553	3209547	395994	10	10	+	0	flank+DJ	contig_end	3231114	9.0	43298.0	43285.0	47751.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000068.1:3048158	HG02735#2#JBHIIJ010000068.1	3048158	3099959	51801	2	2	+	0	flank+DJ	contig_end	3116397	1.0	49932.0	49932.0	49932.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000070.1:3600221	HG02735#2#JBHIIJ010000070.1	3600221	3602090	1869	1	1	+	0	flank+DJ	contig_end	3624742					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000071.1:26595	HG02735#2#JBHIIJ010000071.1	26595	116756	90161	3	3	+	0	contig_end	contig_end	124387	2.0	44146.0	44144.0	44148.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000072.1:2901743	HG02735#2#JBHIIJ010000072.1	2901743	2993122	91379	3	2	+	0	flank+DJ	contig_end	2995509	2.0	44755.0	44742.0	44768.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000073.1:33855	HG02735#2#JBHIIJ010000073.1	33855	80588	46733	2	2	+	0	contig_end	contig_end	103149	1.0	44864.0	44864.0	44864.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000076.1:37516	HG02735#2#JBHIIJ010000076.1	37516	433861	396345	10	10	+	0	contig_end	contig_end	471702	9.0	43838.0	43779.0	43843.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000080.1:12775	HG02735#2#JBHIIJ010000080.1	12775	148879	136104	4	4	+	0	contig_end	contig_end	168785	3.0	43292.0	43270.0	47673.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000081.1:31718	HG02735#2#JBHIIJ010000081.1	31718	272205	240487	6	6	+	0	contig_end	contig_end	286700	5.0	49215.0	45105.0	49929.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000082.1:29390	HG02735#2#JBHIIJ010000082.1	29390	31259	1869	1	1	+	0	contig_end	contig_end	70576					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000083.1:33270	HG02735#2#JBHIIJ010000083.1	33270	169462	136192	4	4	+	0	contig_end	contig_end	199705	3.0	44764.0	44719.0	44840.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000084.1:30234	HG02735#2#JBHIIJ010000084.1	30234	32103	1869	1	1	+	0	contig_end	contig_end	61725					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000085.1:40784	HG02735#2#JBHIIJ010000085.1	40784	174155	133371	4	4	+	0	contig_end	contig_end	186121	3.0	43832.0	43820.0	43850.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000086.1:6230	HG02735#2#JBHIIJ010000086.1	6230	100362	94132	3	3	+	0	contig_end	contig_end	122930	2.0	46131.5	46131.0	46132.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000089.1:32210	HG02735#2#JBHIIJ010000089.1	32210	34079	1869	1	1	+	0	contig_end	contig_end	62744					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000091.1:1012	HG02735#2#JBHIIJ010000091.1	1012	355360	354348	9	9	+	0	contig_end	contig_end	381406	8.0	43843.0	43818.0	44779.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000092.1:43269	HG02735#2#JBHIIJ010000092.1	43269	45138	1869	1	1	+	0	contig_end	contig_end	73938					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000096.1:31184	HG02735#2#JBHIIJ010000096.1	31184	165854	134670	4	4	+	0	contig_end	contig_end	173372	3.0	44362.0	44067.0	44372.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000097.1:40851	HG02735#2#JBHIIJ010000097.1	40851	174213	133362	4	4	+	0	contig_end	contig_end	202095	3.0	43829.0	43822.0	43842.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000098.1:3020	HG02735#2#JBHIIJ010000098.1	3020	180237	177217	5	5	+	0	contig_end	contig_end	197516	4.0	43838.0	43826.0	43846.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000099.1:30483	HG02735#2#JBHIIJ010000099.1	30483	78483	48000	2	2	+	0	contig_end	contig_end	98201	1.0	46131.0	46131.0	46131.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000100.1:36631	HG02735#2#JBHIIJ010000100.1	36631	127098	90467	3	3	+	0	contig_end	contig_end	144889	2.0	44299.0	43825.0	44773.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000101.1:29187	HG02735#2#JBHIIJ010000101.1	29187	75966	46779	2	2	+	0	contig_end	contig_end	111426	1.0	44910.0	44910.0	44910.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000102.1:37277	HG02735#2#JBHIIJ010000102.1	37277	131416	94139	3	3	+	0	contig_end	contig_end	141657	2.0	46135.0	46131.0	46139.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000103.1:5923	HG02735#2#JBHIIJ010000103.1	5923	53929	48006	2	2	+	0	contig_end	contig_end	77967	1.0	46137.0	46137.0	46137.0	0.0
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000106.1:11524	HG02735#2#JBHIIJ010000106.1	11524	13393	1869	1	1	+	0	contig_end	contig_end	50147					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000107.1:46000	HG02735#2#JBHIIJ010000107.1	46000	47869	1869	1	1	+	0	contig_end	contig_end	61961					
HG02735_mat_hprc_r2_v1.0.1	HG02735#2#JBHIIJ010000108.1:31275	HG02735#2#JBHIIJ010000108.1	31275	33144	1869	1	1	+	0	contig_end	contig_end	53808					
