assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000012.1:819951	HG00673#2#JAHBBY020000012.1	819951	955076	135125	4	3	+	0	flank+DJ	flank	95957022	3.0	44195.0	44055.0	45006.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000013.1:2416381	HG00673#2#JAHBBY020000013.1	2416381	2467473	51092	2	1	+	0	flank+DJ	flank	34422844	1.0	49223.0	49223.0	49223.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000017.1:2561777	HG00673#2#JAHBBY020000017.1	2561777	2609202	47425	2	1	+	0	flank+DJ	flank	7439403	1.0	45556.0	45556.0	45556.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000021.1:718313	HG00673#2#JAHBBY020000021.1	718313	720182	1869	1	1	+	0	flank+DJ	contig_end	732440					
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000022.1:16046	HG00673#2#JAHBBY020000022.1	16046	106972	90926	3	2	+	0	contig_end	flank	5452297	2.0	44528.5	44065.0	44992.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000026.1:13838	HG00673#2#JAHBBY020000026.1	13838	284888	271050	7	7	+	0	contig_end	contig_end	298612	6.0	44865.0	44849.0	44870.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000035.1:32730	HG00673#2#JAHBBY020000035.1	32730	214989	182259	5	4	+	0	contig_end	flank	104040777	4.0	45033.5	44917.0	45406.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000047.1:14794	HG00673#2#JAHBBY020000047.1	14794	16663	1869	1	1	+	0	contig_end	contig_end	56309					
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000048.1:782875	HG00673#2#JAHBBY020000048.1	782875	825316	42441	2	2	+	0	flank+DJ	contig_end	852308	1.0	40572.0	40572.0	40572.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000052.1:44191	HG00673#2#JAHBBY020000052.1	44191	225556	181365	5	5	+	0	contig_end	contig_end	241080	4.0	44877.0	44864.0	44878.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000053.1:43725	HG00673#2#JAHBBY020000053.1	43725	444346	400621	10	10	+	0	contig_end	contig_end	454924	9.0	45572.0	40513.0	46469.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000054.1:1508	HG00673#2#JAHBBY020000054.1	1508	181886	180378	5	5	+	0	contig_end	contig_end	196785	4.0	44378.5	44034.0	45718.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000059.1:8356	HG00673#2#JAHBBY020000059.1	8356	96464	88108	3	3	+	0	contig_end	contig_end	121937	2.0	43119.5	40630.0	45609.0	0.0
HG00673_mat_hprc_r2_v1.0.1	HG00673#2#JAHBBY020000061.1:14027	HG00673#2#JAHBBY020000061.1	14027	57265	43238	2	2	+	0	contig_end	contig_end	86907	1.0	41369.0	41369.0	41369.0	0.0
