assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#CM087794.1:3512128	NA19391#1#CM087794.1	3512128	3513997	1869	1	1	+	0	flank+DJ	flank	102790354					
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000005.1:43343	NA19391#1#JBHDXV010000005.1	43343	263436	220093	6	6	+	0	contig_end	flank	105757766	5.0	44217.0	40751.0	44854.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000008.1:24016	NA19391#1#JBHDXV010000008.1	24016	467785	443769	11	11	+	0	contig_end	flank	46719822	10.0	44168.5	43104.0	44954.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000009.1:27858	NA19391#1#JBHDXV010000009.1	27858	571138	543280	13	12	+	0	contig_end	flank	40000676	12.0	44769.5	44030.0	49235.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000016.1:20227	NA19391#1#JBHDXV010000016.1	20227	66343	46116	2	2	+	0	contig_end	contig_end	88489	1.0	44247.0	44247.0	44247.0	1.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000019.1:27599	NA19391#1#JBHDXV010000019.1	27599	430442	402843	10	10	+	0	contig_end	contig_end	440376	9.0	44423.0	44199.0	45189.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000023.1:6388093	NA19391#1#JBHDXV010000023.1	6388093	6389962	1869	1	1	+	0	flank+DJ	contig_end	6407156					
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000026.1:34180	NA19391#1#JBHDXV010000026.1	34180	392756	358576	9	9	+	0	contig_end	contig_end	400973	8.0	44580.5	44251.0	44958.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000030.1:15834	NA19391#1#JBHDXV010000030.1	15834	68022	52188	2	2	+	0	contig_end	contig_end	105286	1.0	50319.0	50319.0	50319.0	0.0
NA19391_hap1_hprc_r2_v1.0.1	NA19391#1#JBHDXV010000031.1:10165	NA19391#1#JBHDXV010000031.1	10165	56903	46738	2	2	+	0	contig_end	contig_end	95164	1.0	44869.0	44869.0	44869.0	0.0
