assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#CM089481.1:2478818	HG03874#2#CM089481.1	2478818	2977574	498756	12	8	+	0	flank+DJ	flank	106583106	11.0	45103.0	43324.0	46920.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000009.1:20348	HG03874#2#JBHIIT010000009.1	20348	464596	444248	11	10	+	0	contig_end	flank	96200631	10.0	43892.5	43397.0	45941.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000016.1:43172	HG03874#2#JBHIIT010000016.1	43172	586125	542953	13	12	+	0	contig_end	flank	1082412	12.0	44961.0	44541.0	46492.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000017.1:1824733	HG03874#2#JBHIIT010000017.1	1824733	2278202	453469	11	10	+	0	flank+DJ	flank	47045384	10.0	45260.5	44303.0	46104.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000023.1:8892	HG03874#2#JBHIIT010000023.1	8892	233262	224370	6	5	+	0	contig_end	contig_end	233314	5.0	44701.0	43541.0	44955.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000024.1:13443	HG03874#2#JBHIIT010000024.1	13443	244055	230612	6	6	+	0	contig_end	contig_end	266101	5.0	46156.0	45108.0	46161.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000032.1:1675	HG03874#2#JBHIIT010000032.1	1675	227432	225757	6	6	+	0	contig_end	contig_end	256367	5.0	44936.0	44192.0	44972.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000042.1:2342934	HG03874#2#JBHIIT010000042.1	2342934	2613839	270905	7	7	+	0	flank+DJ	contig_end	2628621	6.0	44837.5	44828.0	44848.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000043.1:27878	HG03874#2#JBHIIT010000043.1	27878	164846	136968	4	3	+	0	contig_end	flank	97360881	3.0	45028.0	45023.0	45048.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000046.1:4289662	HG03874#2#JBHIIT010000046.1	4289662	4291531	1869	1	1	+	0	flank+DJ	contig_end	4337027					
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000047.1:34774	HG03874#2#JBHIIT010000047.1	34774	213872	179098	5	5	+	0	contig_end	flank	42651323	4.0	44154.0	43935.0	44986.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000052.1:4569929	HG03874#2#JBHIIT010000052.1	4569929	4571798	1869	1	1	+	0	flank+DJ	contig_end	4604982					
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000053.1:9550	HG03874#2#JBHIIT010000053.1	9550	366498	356948	9	9	+	0	contig_end	contig_end	376803	8.0	44390.0	44361.0	44394.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000056.1:993	HG03874#2#JBHIIT010000056.1	993	47400	46407	2	2	+	0	contig_end	contig_end	76145	1.0	44538.0	44538.0	44538.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000057.1:26429	HG03874#2#JBHIIT010000057.1	26429	109282	82853	3	3	+	0	contig_end	contig_end	120700	2.0	40492.0	39712.0	41272.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000058.1:35637	HG03874#2#JBHIIT010000058.1	35637	261901	226264	6	6	+	0	contig_end	contig_end	293841	5.0	44879.0	44873.0	44887.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000065.1:33477	HG03874#2#JBHIIT010000065.1	33477	75054	41577	2	2	+	0	contig_end	contig_end	114084	1.0	39708.0	39708.0	39708.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000066.1:27832	HG03874#2#JBHIIT010000066.1	27832	29701	1869	1	1	+	0	contig_end	gap	458758					
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000066.1:208984	HG03874#2#JBHIIT010000066.1	208984	431290	222306	6	6	+	0	gap	contig_end	458758	5.0	44957.0	40002.0	45683.0	0.0
HG03874_hap2_hprc_r2_v1.0.1	HG03874#2#JBHIIT010000067.1:38652	HG03874#2#JBHIIT010000067.1	38652	119956	81304	3	3	+	0	contig_end	contig_end	128052	2.0	39717.5	39704.0	39731.0	0.0
