assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000008.1:40784	HG03041#1#JBHIHQ010000008.1	40784	221668	180884	5	5	+	0	contig_end	flank	95045941	4.0	44885.0	44240.0	45006.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000013.1:2492	HG03041#1#JBHIHQ010000013.1	2492	226239	223747	6	6	+	0	contig_end	gap	48135818	5.0	44222.0	44207.0	45004.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000013.1:3103891	HG03041#1#JBHIHQ010000013.1	3103891	3372638	268747	7	6	+	0	gap	flank	48135818	6.0	44434.5	44212.0	44926.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000014.1:16510	HG03041#1#JBHIHQ010000014.1	16510	416301	399791	10	10	+	0	contig_end	contig_end	453113	9.0	44213.0	44185.0	44236.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000015.1:2218566	HG03041#1#JBHIHQ010000015.1	2218566	2220435	1869	1	1	+	0	flank+DJ	contig_end	2241969					
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000016.1:22971	HG03041#1#JBHIHQ010000016.1	22971	159629	136658	4	3	+	0	contig_end	contig_end	161106	3.0	44931.0	44919.0	44939.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000017.1:4561	HG03041#1#JBHIHQ010000017.1	4561	186487	181926	5	5	+	0	contig_end	contig_end	197734	4.0	45013.5	45006.0	45024.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000018.1:14602	HG03041#1#JBHIHQ010000018.1	14602	150807	136205	4	3	+	0	contig_end	contig_end	150807	3.0	44740.0	44696.0	44944.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000019.1:40894	HG03041#1#JBHIHQ010000019.1	40894	186031	145137	3	4	+	0	contig_end	contig_end	205555	2.0	71634.0	70231.0	73037.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000021.1:21875	HG03041#1#JBHIHQ010000021.1	21875	550970	529095	13	13	+	0	contig_end	contig_end	586894	12.0	44221.0	39948.0	44892.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000022.1:16117	HG03041#1#JBHIHQ010000022.1	16117	62169	46052	2	2	+	0	contig_end	contig_end	79465	1.0	44183.0	44183.0	44183.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000026.1:22493	HG03041#1#JBHIHQ010000026.1	22493	68555	46062	2	2	+	0	contig_end	contig_end	77103	1.0	44193.0	44193.0	44193.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000028.1:40943	HG03041#1#JBHIHQ010000028.1	40943	309680	268737	7	6	+	0	contig_end	flank	103714091	6.0	44574.5	43565.0	45007.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000034.1:18840	HG03041#1#JBHIHQ010000034.1	18840	555837	536997	13	12	+	0	contig_end	flank	100370835	12.0	44866.0	44132.0	44958.0	2.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000037.1:2597649	HG03041#1#JBHIHQ010000037.1	2597649	2644535	46886	2	2	+	0	flank+DJ	contig_end	2651833	1.0	45017.0	45017.0	45017.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000040.1:3237418	HG03041#1#JBHIHQ010000040.1	3237418	3327539	90121	3	2	+	0	flank+DJ	contig_end	3331135	2.0	44126.0	44118.0	44134.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000041.1:3399018	HG03041#1#JBHIHQ010000041.1	3399018	3577729	178711	5	5	+	0	flank	contig_end	3592322	4.0	44216.5	44186.0	44223.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000042.1:4048283	HG03041#1#JBHIHQ010000042.1	4048283	4050152	1869	1	1	+	0	flank+DJ	contig_end	4066603					
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000044.1:3700	HG03041#1#JBHIHQ010000044.1	3700	49798	46098	2	2	+	0	contig_end	contig_end	59445	1.0	44229.0	44229.0	44229.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000045.1:13189	HG03041#1#JBHIHQ010000045.1	13189	195114	181925	5	5	+	0	contig_end	contig_end	213901	4.0	45014.5	45003.0	45024.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000047.1:25123	HG03041#1#JBHIHQ010000047.1	25123	72595	47472	2	1	+	0	contig_end	contig_end	74943	1.0	45603.0	45603.0	45603.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000048.1:22659	HG03041#1#JBHIHQ010000048.1	22659	69422	46763	2	2	+	0	contig_end	contig_end	106403	1.0	44894.0	44894.0	44894.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000049.1:3958	HG03041#1#JBHIHQ010000049.1	3958	50043	46085	2	2	+	0	contig_end	contig_end	60842	1.0	44216.0	44216.0	44216.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000050.1:6108	HG03041#1#JBHIHQ010000050.1	6108	52989	46881	2	2	+	0	contig_end	contig_end	71367	1.0	45012.0	45012.0	45012.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000051.1:18688	HG03041#1#JBHIHQ010000051.1	18688	64675	45987	2	2	+	0	contig_end	contig_end	85912	1.0	44118.0	44118.0	44118.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000052.1:3125	HG03041#1#JBHIHQ010000052.1	3125	49221	46096	2	2	+	0	contig_end	contig_end	58257	1.0	44227.0	44227.0	44227.0	0.0
HG03041_pat_hprc_r2_v1.0.1	HG03041#1#JBHIHQ010000053.1:38972	HG03041#1#JBHIHQ010000053.1	38972	40841	1869	1	1	+	0	contig_end	contig_end	81998					
