assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000007.1:11970	NA18952#2#JBHIJT010000007.1	11970	58644	46674	2	1	+	0	contig_end	flank	96590086	1.0	44805.0	44805.0	44805.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000008.1:38673	NA18952#2#JBHIJT010000008.1	38673	177099	138426	4	4	+	0	contig_end	flank	45585635	3.0	45090.0	44301.0	47166.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000014.1:28438	NA18952#2#JBHIJT010000014.1	28438	254811	226373	6	5	+	0	contig_end	flank	39681953	5.0	44919.0	44841.0	44968.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000015.1:0	NA18952#2#JBHIJT010000015.1	0	584762	584762	14	13	+	0	contig_end	flank	91451393	13.0	44903.0	43993.0	46993.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000016.1:543915	NA18952#2#JBHIJT010000016.1	543915	545784	1869	1	1	+	0	flank+DJ	contig_end	556107					
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000017.1:2397184	NA18952#2#JBHIJT010000017.1	2397184	2488655	91471	3	3	+	0	flank+DJ	contig_end	2520939	2.0	44801.0	44790.0	44812.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000018.1:31216	NA18952#2#JBHIJT010000018.1	31216	211614	180398	5	5	+	0	contig_end	flank	6300222	4.0	44817.0	44047.0	44848.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000024.1:26777	NA18952#2#JBHIJT010000024.1	26777	162215	135438	4	4	+	0	contig_end	contig_end	180775	3.0	44756.0	44052.0	44761.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000025.1:15034	NA18952#2#JBHIJT010000025.1	15034	151381	136347	4	4	+	0	contig_end	contig_end	161176	3.0	44994.0	44462.0	45022.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000026.1:31654	NA18952#2#JBHIJT010000026.1	31654	123382	91728	3	2	+	0	contig_end	contig_end	127719	2.0	44929.5	44926.0	44933.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000027.1:29053	NA18952#2#JBHIJT010000027.1	29053	30922	1869	1	1	+	0	contig_end	contig_end	69487					
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000029.1:25517	NA18952#2#JBHIJT010000029.1	25517	71418	45901	2	2	+	0	contig_end	contig_end	88063	1.0	44032.0	44032.0	44032.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000044.1:24113	NA18952#2#JBHIJT010000044.1	24113	247700	223587	6	5	+	0	contig_end	flank	5249510	5.0	44230.0	44107.0	44917.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000047.1:4900470	NA18952#2#JBHIJT010000047.1	4900470	4947265	46795	2	2	+	0	flank+DJ	contig_end	4973430	1.0	44926.0	44926.0	44926.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000050.1:3800489	NA18952#2#JBHIJT010000050.1	3800489	3975897	175408	5	5	+	0	gap	contig_end	3988488	4.0	44053.5	41285.0	44147.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000054.1:811512	NA18952#2#JBHIJT010000054.1	811512	1212447	400935	10	10	+	0	flank+DJ	contig_end	1250912	9.0	44217.0	43912.0	44987.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000057.1:24979	NA18952#2#JBHIJT010000057.1	24979	26848	1869	1	1	+	0	contig_end	contig_end	57773					
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000058.1:15886	NA18952#2#JBHIJT010000058.1	15886	284358	268472	7	7	+	0	contig_end	contig_end	326185	6.0	44568.0	43414.0	44972.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000060.1:34401	NA18952#2#JBHIJT010000060.1	34401	81095	46694	2	2	+	0	contig_end	contig_end	111127	1.0	44825.0	44825.0	44825.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000061.1:35075	NA18952#2#JBHIJT010000061.1	35075	258768	223693	6	6	+	0	contig_end	contig_end	298387	5.0	44360.0	44351.0	44386.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000065.1:39207	NA18952#2#JBHIJT010000065.1	39207	351435	312228	8	8	+	0	contig_end	contig_end	387823	7.0	44140.0	44133.0	44856.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000067.1:19125	NA18952#2#JBHIJT010000067.1	19125	20994	1869	1	1	+	0	contig_end	contig_end	54458					
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000068.1:42663	NA18952#2#JBHIJT010000068.1	42663	89580	46917	2	2	+	0	contig_end	contig_end	99371	1.0	45048.0	45048.0	45048.0	0.0
NA18952_hap2_hprc_r2_v1.0.1	NA18952#2#JBHIJT010000071.1:11139	NA18952#2#JBHIJT010000071.1	11139	57035	45896	2	1	+	0	contig_end	contig_end	59439	1.0	44027.0	44027.0	44027.0	0.0
