assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#CM094532.1:4289257	HG01167#1#CM094532.1	4289257	4471912	182655	5	4	+	0	flank+DJ	flank	107196454	4.0	44941.0	44880.0	46024.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#CM094533.1:2480582	HG01167#1#CM094533.1	2480582	2482451	1869	1	1	+	0	flank+DJ	flank	103130623					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000011.1:14964	HG01167#1#JBIREP010000011.1	14964	195944	180980	5	5	+	0	contig_end	gap	45883504	4.0	44965.5	44174.0	45006.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000011.1:418558	HG01167#1#JBIREP010000011.1	418558	602306	183748	5	4	+	0	gap	flank	45883504	4.0	45695.0	44189.0	46300.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000014.1:31372	HG01167#1#JBIREP010000014.1	31372	436371	404999	10	9	+	0	contig_end	flank	92993330	9.0	44938.0	44137.0	45216.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000020.1:15643	HG01167#1#JBIREP010000020.1	15643	332798	317155	8	8	+	0	contig_end	contig_end	346653	7.0	44915.0	44801.0	45568.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000023.1:32294	HG01167#1#JBIREP010000023.1	32294	34163	1869	1	1	+	0	contig_end	contig_end	68167					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000025.1:36092	HG01167#1#JBIREP010000025.1	36092	127860	91768	3	2	+	0	contig_end	contig_end	134882	2.0	44949.5	44941.0	44958.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000026.1:31389	HG01167#1#JBIREP010000026.1	31389	348406	317017	8	8	+	0	contig_end	contig_end	390200	7.0	44922.0	44905.0	45599.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000031.1:4602	HG01167#1#JBIREP010000031.1	4602	6471	1869	1	0	+	0	contig_end	contig_end	56037					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000036.1:29483	HG01167#1#JBIREP010000036.1	29483	75519	46036	2	2	+	0	contig_end	contig_end	112635	1.0	44170.0	44170.0	44170.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000038.1:32136	HG01167#1#JBIREP010000038.1	32136	34005	1869	1	1	+	0	contig_end	contig_end	66173					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000039.1:5774	HG01167#1#JBIREP010000039.1	5774	96503	90729	3	3	+	0	contig_end	contig_end	125773	2.0	44430.0	44132.0	44728.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000041.1:9233	HG01167#1#JBIREP010000041.1	9233	56520	47287	2	2	+	0	contig_end	contig_end	78901	1.0	45418.0	45418.0	45418.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000042.1:32746	HG01167#1#JBIREP010000042.1	32746	34615	1869	1	1	+	0	contig_end	contig_end	62117					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000056.1:33191	HG01167#1#JBIREP010000056.1	33191	124391	91200	3	2	+	0	contig_end	flank	40167134	2.0	44665.5	44661.0	44670.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000058.1:4307640	HG01167#1#JBIREP010000058.1	4307640	4758157	450517	11	10	+	0	flank+DJ	contig_end	4759205	10.0	44844.5	44063.0	45891.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000059.1:2625995	HG01167#1#JBIREP010000059.1	2625995	2801691	175696	5	5	+	0	flank+DJ	contig_end	2811959	4.0	43459.0	43446.0	43463.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000060.1:3068006	HG01167#1#JBIREP010000060.1	3068006	3114203	46197	2	2	+	0	flank+DJ	contig_end	3125095	1.0	44328.0	44328.0	44328.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000061.1:3882250	HG01167#1#JBIREP010000061.1	3882250	3884119	1869	1	1	+	0	flank+DJ	contig_end	3896859					
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000063.1:3279809	HG01167#1#JBIREP010000063.1	3279809	3462742	182933	5	5	+	0	flank+DJ	contig_end	3480025	4.0	44973.5	44959.0	46158.0	1.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000066.1:2715260	HG01167#1#JBIREP010000066.1	2715260	3030968	315708	8	8	+	0	flank+DJ	contig_end	3065200	7.0	44698.0	44122.0	46110.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000069.1:40519	HG01167#1#JBIREP010000069.1	40519	339665	299146	7	7	+	0	contig_end	contig_end	377433	6.0	45391.5	44948.0	70495.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000071.1:15969	HG01167#1#JBIREP010000071.1	15969	422532	406563	10	10	+	0	contig_end	contig_end	448290	9.0	44969.0	44949.0	44976.0	1.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000077.1:23536	HG01167#1#JBIREP010000077.1	23536	114998	91462	3	3	+	0	contig_end	contig_end	151000	2.0	44796.5	44790.0	44803.0	0.0
HG01167_hap1_hprc_r2_v1.0.1	HG01167#1#JBIREP010000080.1:25578	HG01167#1#JBIREP010000080.1	25578	117381	91803	3	3	+	0	contig_end	contig_end	145828	2.0	44967.0	44917.0	45017.0	0.0
