assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#CM087384.1:2948176	HG02040#1#CM087384.1	2948176	3608234	660058	17	16	+	0	flank+DJ	flank	48879606	16.0	41658.5	19232.0	45229.0	1.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000001.1:21166	HG02040#1#JBHDWS010000001.1	21166	23035	1869	1	0	+	0	contig_end	flank	104765210					
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000005.1:32503	HG02040#1#JBHDWS010000005.1	32503	764456	731953	17	16	+	0	contig_end	flank	40449313	16.0	44974.5	44232.0	53832.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000012.1:32162	HG02040#1#JBHDWS010000012.1	32162	210548	178386	5	4	+	0	contig_end	flank	96089649	4.0	44830.0	41208.0	45653.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000014.1:7351	HG02040#1#JBHDWS010000014.1	7351	237479	230128	6	5	+	0	contig_end	flank	96605425	5.0	46116.0	44891.0	46161.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000020.1:2179	HG02040#1#JBHDWS010000020.1	2179	290588	288409	8	8	+	0	contig_end	contig_end	306748	7.0	41254.0	39004.0	41289.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000023.1:13635	HG02040#1#JBHDWS010000023.1	13635	105283	91648	3	3	+	0	contig_end	contig_end	148283	2.0	44889.5	44888.0	44891.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000028.1:18039	HG02040#1#JBHDWS010000028.1	18039	288940	270901	7	7	+	0	contig_end	contig_end	319385	6.0	44888.0	44106.0	45258.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000029.1:20819	HG02040#1#JBHDWS010000029.1	20819	63933	43114	2	1	+	0	contig_end	contig_end	68459	1.0	41245.0	41245.0	41245.0	0.0
HG02040_hap1_hprc_r2_v1.0.1	HG02040#1#JBHDWS010000030.1:26804	HG02040#1#JBHDWS010000030.1	26804	209978	183174	5	4	+	0	contig_end	contig_end	213943	4.0	45333.0	44864.0	45775.0	0.0
