assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#CM089579.1:3368176	HG00321#2#CM089579.1	3368176	3772120	403944	10	9	+	0	flank+DJ	flank	108824197	9.0	44942.0	43347.0	45014.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000005.1:19631	HG00321#2#JBHIIZ010000005.1	19631	939383	919752	21	20	+	0	contig_end	flank	93251270	20.0	44850.0	43341.0	56715.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000010.1:11837	HG00321#2#JBHIIZ010000010.1	11837	504102	492265	12	11	+	0	contig_end	flank	39296843	11.0	44648.0	43300.0	49227.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000012.1:34068	HG00321#2#JBHIIZ010000012.1	34068	35937	1869	1	1	+	0	contig_end	gap	98399267					
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000012.1:168840	HG00321#2#JBHIIZ010000012.1	168840	241883	73043	2	1	+	0	gap	flank	98399267	1.0	71174.0	71174.0	71174.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000023.1:31126	HG00321#2#JBHIIZ010000023.1	31126	176450	145324	4	3	+	0	contig_end	contig_end	177619	3.0	49355.0	44736.0	49364.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000024.1:20770	HG00321#2#JBHIIZ010000024.1	20770	111730	90960	3	3	+	0	contig_end	gap	603908	2.0	44545.5	44143.0	44948.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000024.1:419706	HG00321#2#JBHIIZ010000024.1	419706	583118	163412	5	4	+	0	gap	contig_end	603908	4.0	44891.0	25706.0	46055.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000025.1:27677	HG00321#2#JBHIIZ010000025.1	27677	425995	398318	10	10	+	0	contig_end	contig_end	451593	9.0	43481.0	43348.0	44994.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000026.1:18778	HG00321#2#JBHIIZ010000026.1	18778	241660	222882	6	6	+	0	contig_end	contig_end	257397	5.0	44202.0	44181.0	44221.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000031.1:38257	HG00321#2#JBHIIZ010000031.1	38257	130337	92080	3	3	+	0	contig_end	contig_end	162519	2.0	45105.5	44111.0	46100.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000042.1:2720450	HG00321#2#JBHIIZ010000042.1	2720450	2993571	273121	7	7	+	0	flank+DJ	contig_end	3038422	6.0	44895.0	44706.0	46007.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000044.1:1366	HG00321#2#JBHIIZ010000044.1	1366	362189	360823	9	8	+	0	contig_end	flank	46246527	8.0	44952.0	44288.0	44977.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000045.1:4692131	HG00321#2#JBHIIZ010000045.1	4692131	4694000	1869	1	1	+	0	flank+DJ	contig_end	4738506					
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000046.1:3011820	HG00321#2#JBHIIZ010000046.1	3011820	3013689	1869	1	1	+	0	flank+DJ	contig_end	3044677					
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000047.1:32150	HG00321#2#JBHIIZ010000047.1	32150	34019	1869	1	1	+	0	contig_end	contig_end	65891					
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000049.1:24589	HG00321#2#JBHIIZ010000049.1	24589	116248	91659	3	3	+	0	contig_end	contig_end	140305	2.0	44895.0	44883.0	44907.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000050.1:17465	HG00321#2#JBHIIZ010000050.1	17465	106161	88696	3	3	+	0	contig_end	contig_end	143305	2.0	43413.5	43355.0	43472.0	0.0
HG00321_hap2_hprc_r2_v1.0.1	HG00321#2#JBHIIZ010000054.1:662	HG00321#2#JBHIIZ010000054.1	662	307175	306513	8	8	+	0	contig_end	contig_end	343968	7.0	43265.0	40294.0	44927.0	0.0
