assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000009.1:30950	NA18620#1#JBHIJU010000009.1	30950	127121	96171	3	3	+	0	contig_end	gap	45508899	2.0	47151.0	45015.0	49287.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000009.1:810439	NA18620#1#JBHIJU010000009.1	810439	1210519	400080	10	9	+	0	gap	flank	45508899	9.0	44722.0	43291.0	44951.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000012.1:5040493	NA18620#1#JBHIJU010000012.1	5040493	5165214	124721	4	4	+	0	flank+DJ	contig_end	5173925	3.0	41203.0	40430.0	41219.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000017.1:6412	NA18620#1#JBHIJU010000017.1	6412	231152	224740	6	5	+	0	contig_end	flank	8873462	5.0	44474.0	44426.0	44776.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000019.1:44117	NA18620#1#JBHIJU010000019.1	44117	584965	540848	13	13	+	0	contig_end	flank	6870023	12.0	44808.5	42891.0	47165.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000026.1:36950	NA18620#1#JBHIJU010000026.1	36950	703332	666382	16	16	+	0	contig_end	contig_end	747569	15.0	44922.0	40462.0	44983.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000030.1:655075	NA18620#1#JBHIJU010000030.1	655075	882671	227596	6	6	+	0	flank+DJ	contig_end	917211	5.0	45006.0	44909.0	45795.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000040.1:39839	NA18620#1#JBHIJU010000040.1	39839	266125	226286	6	6	+	0	contig_end	contig_end	281267	5.0	44909.0	44220.0	45585.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000047.1:16555	NA18620#1#JBHIJU010000047.1	16555	509644	493089	12	12	+	0	contig_end	contig_end	536160	11.0	44214.0	41280.0	46077.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000051.1:6550	NA18620#1#JBHIJU010000051.1	6550	412407	405857	10	9	+	0	contig_end	contig_end	416081	9.0	44765.0	44700.0	45917.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000059.1:4990	NA18620#1#JBHIJU010000059.1	4990	96905	91915	3	3	+	0	contig_end	contig_end	138044	2.0	45023.0	44951.0	45095.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000063.1:22250	NA18620#1#JBHIJU010000063.1	22250	104964	82714	3	2	+	0	contig_end	contig_end	108737	2.0	40422.5	40409.0	40436.0	0.0
NA18620_hap1_hprc_r2_v1.0.1	NA18620#1#JBHIJU010000066.1:17361	NA18620#1#JBHIJU010000066.1	17361	152782	135421	4	4	+	0	contig_end	contig_end	190070	3.0	44745.0	44050.0	44757.0	0.0
