assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000009.1:28354	HG03654#2#JBHDTO010000009.1	28354	343267	314913	8	7	+	0	contig_end	flank	96353732	7.0	44829.0	44006.0	46087.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000014.1:25366	HG03654#2#JBHDTO010000014.1	25366	306565	281199	7	6	+	0	contig_end	flank	40041963	6.0	45050.5	44761.0	53683.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000023.1:23400	HG03654#2#JBHDTO010000023.1	23400	162920	139520	4	4	+	0	contig_end	contig_end	189772	3.0	46140.0	45360.0	46151.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000027.1:24020	HG03654#2#JBHDTO010000027.1	24020	69932	45912	2	1	+	0	contig_end	contig_end	76844	1.0	44043.0	44043.0	44043.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000034.1:14636	HG03654#2#JBHDTO010000034.1	14636	244742	230106	6	6	+	0	contig_end	contig_end	266566	5.0	45502.0	45494.0	46205.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000035.1:36489	HG03654#2#JBHDTO010000035.1	36489	173348	136859	4	3	+	0	contig_end	contig_end	179726	3.0	44994.0	44989.0	45007.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000036.1:35998	HG03654#2#JBHDTO010000036.1	35998	124718	88720	3	3	+	0	contig_end	contig_end	139098	2.0	43425.5	43397.0	43454.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000039.1:24826	HG03654#2#JBHDTO010000039.1	24826	70875	46049	2	2	+	0	contig_end	contig_end	81442	1.0	44180.0	44180.0	44180.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000040.1:13758	HG03654#2#JBHDTO010000040.1	13758	60455	46697	2	1	+	0	contig_end	contig_end	66293	1.0	44828.0	44828.0	44828.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000041.1:12339	HG03654#2#JBHDTO010000041.1	12339	59877	47538	2	2	+	0	contig_end	contig_end	73833	1.0	45669.0	45669.0	45669.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000042.1:17613	HG03654#2#JBHDTO010000042.1	17613	63532	45919	2	1	+	0	contig_end	contig_end	68754	1.0	44050.0	44050.0	44050.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000047.1:12840	HG03654#2#JBHDTO010000047.1	12840	148892	136052	4	4	+	0	contig_end	flank	103882055	3.0	44658.0	44652.0	44873.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000053.1:3684157	HG03654#2#JBHDTO010000053.1	3684157	3686026	1869	1	0	+	0	flank+DJ	contig_end	3691315					
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000054.1:2878154	HG03654#2#JBHDTO010000054.1	2878154	3016139	137985	4	4	+	0	flank+DJ	flank	9546834	3.0	45573.0	44968.0	45575.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000055.1:2450022	HG03654#2#JBHDTO010000055.1	2450022	2632403	182381	5	5	+	0	flank+DJ	contig_end	2639824	4.0	44995.5	44820.0	45701.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000058.1:41878	HG03654#2#JBHDTO010000058.1	41878	43747	1869	1	0	+	0	contig_end	flank	97470377					
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000069.1:841986	HG03654#2#JBHDTO010000069.1	841986	889347	47361	2	1	+	0	flank+DJ	contig_end	890633	1.0	45492.0	45492.0	45492.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000076.1:20594	HG03654#2#JBHDTO010000076.1	20594	200362	179768	5	5	+	0	contig_end	contig_end	240112	4.0	44051.5	44048.0	45748.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000078.1:602806	HG03654#2#JBHDTO010000078.1	602806	604675	1869	1	1	+	0	flank+DJ	contig_end	638615					
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000080.1:22379	HG03654#2#JBHDTO010000080.1	22379	254036	231657	6	5	+	0	contig_end	contig_end	256773	5.0	45511.0	44874.0	48295.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000081.1:12123	HG03654#2#JBHDTO010000081.1	12123	60193	48070	2	2	+	0	contig_end	contig_end	75889	1.0	46201.0	46201.0	46201.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000083.1:6131	HG03654#2#JBHDTO010000083.1	6131	99351	93220	3	2	+	0	contig_end	contig_end	101068	2.0	45675.5	44997.0	46354.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000084.1:37044	HG03654#2#JBHDTO010000084.1	37044	218913	181869	5	5	+	0	contig_end	contig_end	240472	4.0	45000.0	44998.0	45002.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000085.1:10219	HG03654#2#JBHDTO010000085.1	10219	56250	46031	2	2	+	0	contig_end	contig_end	94193	1.0	44162.0	44162.0	44162.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000086.1:1180	HG03654#2#JBHDTO010000086.1	1180	93050	91870	3	3	+	0	contig_end	contig_end	114364	2.0	45000.5	44999.0	45002.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000087.1:3090	HG03654#2#JBHDTO010000087.1	3090	143184	140094	4	4	+	0	contig_end	contig_end	181752	3.0	46068.0	46065.0	46092.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000088.1:28059	HG03654#2#JBHDTO010000088.1	28059	29928	1869	1	1	+	0	contig_end	contig_end	67276					
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000090.1:4161	HG03654#2#JBHDTO010000090.1	4161	51525	47364	2	2	+	0	contig_end	contig_end	64301	1.0	45495.0	45495.0	45495.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000092.1:45612	HG03654#2#JBHDTO010000092.1	45612	93545	47933	2	2	+	0	contig_end	contig_end	128549	1.0	46064.0	46064.0	46064.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000093.1:6677	HG03654#2#JBHDTO010000093.1	6677	189829	183152	5	5	+	0	contig_end	contig_end	226026	4.0	45739.5	44027.0	45777.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000094.1:17027	HG03654#2#JBHDTO010000094.1	17027	18896	1869	1	1	+	0	contig_end	contig_end	54549					
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000095.1:9201	HG03654#2#JBHDTO010000095.1	9201	57246	48045	2	2	+	0	contig_end	contig_end	78415	1.0	46176.0	46176.0	46176.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000096.1:12238	HG03654#2#JBHDTO010000096.1	12238	60500	48262	2	2	+	0	contig_end	contig_end	73357	1.0	46393.0	46393.0	46393.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000097.1:23392	HG03654#2#JBHDTO010000097.1	23392	69301	45909	2	2	+	0	contig_end	contig_end	105749	1.0	44040.0	44040.0	44040.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000099.1:2737	HG03654#2#JBHDTO010000099.1	2737	50993	48256	2	2	+	0	contig_end	contig_end	63458	1.0	46387.0	46387.0	46387.0	0.0
HG03654_mat_hprc_r2_v1.0.1	HG03654#2#JBHDTO010000100.1:11215	HG03654#2#JBHDTO010000100.1	11215	60031	48816	2	1	+	0	contig_end	contig_end	63710	1.0	46947.0	46947.0	46947.0	0.0
