assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000008.1:36731	HG01952#1#JAHAME020000008.1	36731	151319	114588	3	2	+	0	contig_end	flank	103732614	2.0	56359.5	45695.0	67024.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000010.1:731	HG01952#1#JAHAME020000010.1	731	137234	136503	4	3	+	0	contig_end	flank	44567814	3.0	44814.0	44810.0	45010.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000011.1:6709	HG01952#1#JAHAME020000011.1	6709	275496	268787	7	7	+	0	contig_end	flank	91381010	6.0	44266.5	44159.0	45007.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000018.1:17050	HG01952#1#JAHAME020000018.1	17050	332606	315556	8	8	+	0	contig_end	contig_end	346196	7.0	44803.0	44771.0	44925.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000019.1:27445	HG01952#1#JAHAME020000019.1	27445	164017	136572	4	4	+	0	contig_end	contig_end	176402	3.0	44899.0	44897.0	44907.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000023.1:22176	HG01952#1#JAHAME020000023.1	22176	157966	135790	4	4	+	0	contig_end	contig_end	168353	3.0	44915.0	44045.0	44961.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000024.1:12404	HG01952#1#JAHAME020000024.1	12404	14273	1869	1	1	+	0	contig_end	contig_end	54587					
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000028.1:1596	HG01952#1#JAHAME020000028.1	1596	48378	46782	2	2	+	0	contig_end	contig_end	67776	1.0	44913.0	44913.0	44913.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000029.1:39766	HG01952#1#JAHAME020000029.1	39766	41635	1869	1	1	+	0	contig_end	contig_end	67032					
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000031.1:31505	HG01952#1#JAHAME020000031.1	31505	77504	45999	2	1	+	0	contig_end	flank	96478261	1.0	44130.0	44130.0	44130.0	0.0
HG01952_pat_hprc_r2_v1.0.1	HG01952#1#JAHAME020000039.1:37252	HG01952#1#JAHAME020000039.1	37252	716640	679388	16	15	+	0	contig_end	flank	40843332	15.0	45555.0	43964.0	47048.0	0.0
