assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000012.1:15590	HG00099#1#JBHDWO010000012.1	15590	110107	94517	3	3	+	0	contig_end	flank	97081450	2.0	46324.0	44819.0	47829.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000013.1:13135	HG00099#1#JBHDWO010000013.1	13135	150442	137307	4	3	+	0	contig_end	gap	94682723	3.0	44916.0	23116.0	67406.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000013.1:2502457	HG00099#1#JBHDWO010000013.1	2502457	2730612	228155	6	5	+	0	gap	flank	94682723	5.0	44031.0	44011.0	49453.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000017.1:27353	HG00099#1#JBHDWO010000017.1	27353	250911	223558	6	4	+	0	contig_end	flank	45649994	5.0	44785.0	42514.0	44835.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000018.1:22038	HG00099#1#JBHDWO010000018.1	22038	445187	423149	10	10	+	0	contig_end	contig_end	482445	9.0	46025.0	43276.0	51532.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000019.1:4794	HG00099#1#JBHDWO010000019.1	4794	142346	137552	4	3	+	0	contig_end	flank	4044388	3.0	44888.0	44874.0	45921.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000023.1:30792	HG00099#1#JBHDWO010000023.1	30792	402113	371321	8	8	+	0	contig_end	contig_end	404549	7.0	44956.0	44877.0	99846.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000024.1:34367	HG00099#1#JBHDWO010000024.1	34367	79625	45258	2	2	+	0	contig_end	contig_end	109115	1.0	43389.0	43389.0	43389.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000026.1:27758	HG00099#1#JBHDWO010000026.1	27758	119272	91514	3	3	+	0	contig_end	contig_end	143663	2.0	44822.5	44808.0	44837.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000029.1:18794	HG00099#1#JBHDWO010000029.1	18794	108640	89846	3	3	+	0	contig_end	contig_end	131703	2.0	43988.5	43581.0	44396.0	0.0
HG00099_hap1_hprc_r2_v1.0.1	HG00099#1#JBHDWO010000030.1:24511	HG00099#1#JBHDWO010000030.1	24511	78888	54377	2	2	+	0	contig_end	contig_end	96668	1.0	52508.0	52508.0	52508.0	0.0
