assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#CM089887.1:2451768	HG03583#1#CM089887.1	2451768	2939554	487786	11	11	+	0	flank+DJ	flank	47777634	10.0	49410.0	43556.0	53861.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000004.1:31799	HG03583#1#JBHIKA010000004.1	31799	33668	1869	1	1	+	0	contig_end	gap	39830910					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000006.1:9344	HG03583#1#JBHIKA010000006.1	9344	679794	670450	16	15	+	0	contig_end	flank	104618940	15.0	44385.0	44050.0	44964.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000016.1:3355822	HG03583#1#JBHIKA010000016.1	3355822	3401441	45619	2	1	+	0	flank+DJ	contig_end	3404386	1.0	43750.0	43750.0	43750.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000018.1:6885	HG03583#1#JBHIKA010000018.1	6885	97522	90637	3	3	+	0	contig_end	flank	7927278	2.0	44384.0	44370.0	44398.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000019.1:2932896	HG03583#1#JBHIKA010000019.1	2932896	2934765	1869	1	1	+	0	flank+DJ	contig_end	2945497					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000020.1:44726	HG03583#1#JBHIKA010000020.1	44726	449994	405268	10	10	+	0	contig_end	contig_end	493232	9.0	44919.0	44190.0	44942.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000021.1:3511990	HG03583#1#JBHIKA010000021.1	3511990	3513859	1869	1	1	+	0	flank+DJ	flank	6360507					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000022.1:6470	HG03583#1#JBHIKA010000022.1	6470	98124	91654	3	2	+	0	contig_end	flank	1099523	2.0	44892.5	44881.0	44904.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000024.1:38337	HG03583#1#JBHIKA010000024.1	38337	440449	402112	10	9	+	0	contig_end	contig_end	476781	9.0	44827.0	42343.0	44845.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000029.1:31226	HG03583#1#JBHIKA010000029.1	31226	437836	406610	10	10	+	0	contig_end	contig_end	472432	9.0	44969.0	44899.0	45004.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000032.1:26625	HG03583#1#JBHIKA010000032.1	26625	118007	91382	3	3	+	0	contig_end	contig_end	126331	2.0	44756.5	44745.0	44768.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000033.1:2428	HG03583#1#JBHIKA010000033.1	2428	49105	46677	2	2	+	0	contig_end	contig_end	89607	1.0	44808.0	44808.0	44808.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000038.1:8847	HG03583#1#JBHIKA010000038.1	8847	55619	46772	2	2	+	0	contig_end	contig_end	89829	1.0	44903.0	44903.0	44903.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000039.1:6263	HG03583#1#JBHIKA010000039.1	6263	51883	45620	2	2	+	0	contig_end	contig_end	83976	1.0	43751.0	43751.0	43751.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000040.1:24137	HG03583#1#JBHIKA010000040.1	24137	70142	46005	2	1	+	0	contig_end	contig_end	71207	1.0	44136.0	44136.0	44136.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000041.1:44223	HG03583#1#JBHIKA010000041.1	44223	90865	46642	2	2	+	0	contig_end	contig_end	127238	1.0	44773.0	44773.0	44773.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000046.1:15541	HG03583#1#JBHIKA010000046.1	15541	148641	133100	4	4	+	0	contig_end	contig_end	189319	3.0	43748.0	43735.0	43748.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000047.1:36143	HG03583#1#JBHIKA010000047.1	36143	38012	1869	1	1	+	0	contig_end	contig_end	74280					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000049.1:25032	HG03583#1#JBHIKA010000049.1	25032	26901	1869	1	1	+	0	contig_end	contig_end	70305					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000059.1:4632679	HG03583#1#JBHIKA010000059.1	4632679	4812292	179613	5	5	+	0	flank+DJ	contig_end	4830908	4.0	44300.5	44148.0	44995.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000063.1:2120401	HG03583#1#JBHIKA010000063.1	2120401	2122270	1869	1	1	+	0	flank+DJ	contig_end	2166891					
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000065.1:3071159	HG03583#1#JBHIKA010000065.1	3071159	3432524	361365	9	9	+	0	flank+DJ	contig_end	3466815	8.0	45071.0	44393.0	45080.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000074.1:43008	HG03583#1#JBHIKA010000074.1	43008	172661	129653	4	4	+	0	contig_end	contig_end	201698	3.0	43702.0	39692.0	44390.0	0.0
HG03583_hap1_hprc_r2_v1.0.1	HG03583#1#JBHIKA010000076.1:5592	HG03583#1#JBHIKA010000076.1	5592	51601	46009	2	2	+	0	contig_end	contig_end	88297	1.0	44140.0	44140.0	44140.0	0.0
