assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000001.1:3849	HG00272#2#JBIRDO010000001.1	3849	184603	180754	5	4	+	0	contig_end	flank	38949081	4.0	44846.0	44307.0	44886.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000008.1:789836	HG00272#2#JBIRDO010000008.1	789836	1158808	368972	9	8	+	0	flank+DJ	flank	95717356	8.0	44835.0	43821.0	54189.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000010.1:43019	HG00272#2#JBIRDO010000010.1	43019	175499	132480	4	4	+	0	contig_end	gap	46594191	3.0	43539.0	43496.0	43576.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000010.1:1715187	HG00272#2#JBIRDO010000010.1	1715187	2159299	444112	11	10	+	0	gap	flank	46594191	10.0	44309.5	43615.0	44326.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000014.1:1643314	HG00272#2#JBIRDO010000014.1	1643314	1780538	137224	4	4	+	0	flank+DJ	contig_end	1792576	3.0	44936.0	44933.0	45486.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000016.1:33083	HG00272#2#JBIRDO010000016.1	33083	124725	91642	3	3	+	0	contig_end	contig_end	134668	2.0	44886.5	44885.0	44888.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000017.1:17586	HG00272#2#JBIRDO010000017.1	17586	419588	402002	10	10	+	0	contig_end	contig_end	455206	9.0	44730.0	43567.0	45229.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000021.1:4417	HG00272#2#JBIRDO010000021.1	4417	183342	178925	5	5	+	0	contig_end	contig_end	220775	4.0	44442.0	43718.0	44454.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000022.1:29622	HG00272#2#JBIRDO010000022.1	29622	120082	90460	3	3	+	0	contig_end	contig_end	157888	2.0	44295.5	44294.0	44297.0	0.0
HG00272_hap2_hprc_r2_v1.0.1	HG00272#2#JBIRDO010000025.1:32224	HG00272#2#JBIRDO010000025.1	32224	34093	1869	1	1	+	0	contig_end	contig_end	63227					
