assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000002.1:16488	HG03831#1#JBHDSN010000002.1	16488	18357	1869	1	1	+	0	contig_end	flank	94254779					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000010.1:19402	HG03831#1#JBHDSN010000010.1	19402	159914	140512	4	3	+	0	contig_end	flank	39761539	3.0	45924.0	44942.0	47779.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000012.1:89816	HG03831#1#JBHDSN010000012.1	89816	271347	181531	5	4	+	0	contig_end	flank	102841852	4.0	44938.0	44810.0	44976.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000013.1:17789	HG03831#1#JBHDSN010000013.1	17789	63887	46098	2	1	+	0	contig_end	flank	98832647	1.0	44231.0	44231.0	44231.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000015.1:41344	HG03831#1#JBHDSN010000015.1	41344	131952	90608	3	2	+	0	contig_end	flank	44972926	2.0	44369.5	44367.0	44372.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000018.1:34480	HG03831#1#JBHDSN010000018.1	34480	126246	91766	3	3	+	0	contig_end	contig_end	160859	2.0	44948.5	44947.0	44950.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000025.1:37521	HG03831#1#JBHDSN010000025.1	37521	82769	45248	2	2	+	0	contig_end	contig_end	100269	1.0	43379.0	43379.0	43379.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000026.1:28459	HG03831#1#JBHDSN010000026.1	28459	30328	1869	1	1	+	0	contig_end	contig_end	51978					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000029.1:6785	HG03831#1#JBHDSN010000029.1	6785	138495	131710	4	3	+	0	contig_end	contig_end	144568	3.0	43306.0	43221.0	43314.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000030.1:32482	HG03831#1#JBHDSN010000030.1	32482	34351	1869	1	1	+	0	contig_end	contig_end	67970					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000031.1:17083	HG03831#1#JBHDSN010000031.1	17083	62963	45880	2	2	+	0	contig_end	contig_end	90464	1.0	44011.0	44011.0	44011.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000033.1:29816	HG03831#1#JBHDSN010000033.1	29816	31685	1869	1	1	+	0	contig_end	contig_end	71904					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000034.1:32989	HG03831#1#JBHDSN010000034.1	32989	71133	38144	2	1	+	0	contig_end	contig_end	113246	1.0	36275.0	36275.0	36275.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000053.1:2374201	HG03831#1#JBHDSN010000053.1	2374201	2465953	91752	3	3	+	0	flank+DJ	contig_end	2501875	2.0	44941.5	44934.0	44949.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000059.1:2784597	HG03831#1#JBHDSN010000059.1	2784597	2873236	88639	3	3	+	0	flank+DJ	contig_end	2895766	2.0	43385.0	43381.0	43389.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000060.1:2626449	HG03831#1#JBHDSN010000060.1	2626449	3010398	383949	9	8	+	0	flank+DJ	contig_end	3014576	8.0	49151.0	43456.0	49272.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000062.1:31732	HG03831#1#JBHDSN010000062.1	31732	78525	46793	2	2	+	0	contig_end	contig_end	115151	1.0	44924.0	44924.0	44924.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000064.1:29444	HG03831#1#JBHDSN010000064.1	29444	120482	91038	3	3	+	0	contig_end	contig_end	132639	2.0	44584.5	44444.0	44725.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000065.1:8877	HG03831#1#JBHDSN010000065.1	8877	282114	273237	7	7	+	0	contig_end	contig_end	318475	6.0	44448.5	44421.0	49157.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000068.1:27400	HG03831#1#JBHDSN010000068.1	27400	118402	91002	3	3	+	0	contig_end	contig_end	145315	2.0	44566.5	44138.0	44995.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000070.1:37677	HG03831#1#JBHDSN010000070.1	37677	39546	1869	1	1	+	0	contig_end	contig_end	50682					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000071.1:35729	HG03831#1#JBHDSN010000071.1	35729	37598	1869	1	1	+	0	contig_end	contig_end	63498					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000072.1:27785	HG03831#1#JBHDSN010000072.1	27785	171883	144098	4	4	+	0	contig_end	contig_end	204105	3.0	48605.0	44302.0	49322.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000074.1:20972	HG03831#1#JBHDSN010000074.1	20972	67212	46240	2	2	+	0	contig_end	contig_end	88743	1.0	44371.0	44371.0	44371.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000075.1:33453	HG03831#1#JBHDSN010000075.1	33453	253267	219814	6	6	+	0	contig_end	contig_end	295438	5.0	43313.0	43301.0	44688.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000076.1:33816	HG03831#1#JBHDSN010000076.1	33816	80170	46354	2	2	+	0	contig_end	contig_end	109767	1.0	44485.0	44485.0	44485.0	0.0
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000077.1:18687	HG03831#1#JBHDSN010000077.1	18687	20556	1869	1	1	+	0	contig_end	contig_end	55582					
HG03831_pat_hprc_r2_v1.0.1	HG03831#1#JBHDSN010000078.1:27942	HG03831#1#JBHDSN010000078.1	27942	74548	46606	2	2	+	0	contig_end	contig_end	111737	1.0	44737.0	44737.0	44737.0	0.0
