assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000006.1:44994	HG02976#2#JBHDVX010000006.1	44994	493626	448632	11	10	+	0	contig_end	flank	93159479	10.0	44424.0	43776.0	45517.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000008.1:20353	HG02976#2#JBHDVX010000008.1	20353	342551	322198	8	7	+	0	contig_end	flank	105215903	7.0	45170.0	44254.0	51019.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000011.1:31419	HG02976#2#JBHDVX010000011.1	31419	33288	1869	1	0	+	0	contig_end	flank	43669836					
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000016.1:5593	HG02976#2#JBHDVX010000016.1	5593	272960	267367	7	7	+	0	contig_end	contig_end	309751	6.0	44250.5	44243.0	44256.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000019.1:14468	HG02976#2#JBHDVX010000019.1	14468	329880	315412	8	8	+	0	contig_end	contig_end	346691	7.0	44896.0	44157.0	44947.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000022.1:1141	HG02976#2#JBHDVX010000022.1	1141	353231	352090	9	9	+	0	contig_end	contig_end	367127	8.0	43396.0	43361.0	44967.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000025.1:8994	HG02976#2#JBHDVX010000025.1	8994	364802	355808	9	9	+	0	contig_end	contig_end	379115	8.0	44550.5	42375.0	45014.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000028.1:41767	HG02976#2#JBHDVX010000028.1	41767	131066	89299	3	3	+	0	contig_end	contig_end	174249	2.0	43715.0	43410.0	44020.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000030.1:8614	HG02976#2#JBHDVX010000030.1	8614	55471	46857	2	2	+	0	contig_end	contig_end	89978	1.0	44988.0	44988.0	44988.0	0.0
HG02976_hap2_hprc_r2_v1.0.1	HG02976#2#JBHDVX010000032.1:40364	HG02976#2#JBHDVX010000032.1	40364	174942	134578	4	4	+	0	contig_end	contig_end	209395	3.0	44236.0	44230.0	44243.0	0.0
