assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#CM094059.1:2443628	NA19776#2#CM094059.1	2443628	3086760	643132	15	14	+	0	flank+DJ	flank	42476364	14.0	44897.5	44083.0	55078.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000006.1:7929	NA19776#2#JBIRDC010000006.1	7929	370599	362670	9	8	+	0	contig_end	flank	99412824	8.0	44942.0	44166.0	47869.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000011.1:8471	NA19776#2#JBIRDC010000011.1	8471	326582	318111	8	8	+	0	contig_end	flank	103307065	7.0	44954.0	43693.0	46374.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000013.1:4830704	NA19776#2#JBIRDC010000013.1	4830704	4832573	1869	1	1	+	0	flank+DJ	contig_end	4842301					
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000014.1:23182	NA19776#2#JBIRDC010000014.1	23182	113368	90186	3	3	+	0	contig_end	flank	45087795	2.0	44158.5	44147.0	44170.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000015.1:31053	NA19776#2#JBIRDC010000015.1	31053	444396	413343	10	9	+	0	contig_end	flank	2950410	9.0	46017.0	44830.0	46912.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000017.1:4451159	NA19776#2#JBIRDC010000017.1	4451159	4453028	1869	1	1	+	0	flank+DJ	contig_end	4470645					
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000018.1:3016020	NA19776#2#JBIRDC010000018.1	3016020	3017889	1869	1	1	+	0	flank+DJ	contig_end	3033728					
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000019.1:34653	NA19776#2#JBIRDC010000019.1	34653	82585	47932	2	2	+	0	contig_end	contig_end	118031	1.0	46063.0	46063.0	46063.0	0.0
NA19776_hap2_hprc_r2_v1.0.1	NA19776#2#JBIRDC010000021.1:5681	NA19776#2#JBIRDC010000021.1	5681	59033	53352	2	2	+	0	contig_end	contig_end	103219	1.0	51483.0	51483.0	51483.0	0.0
