assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000006.1:40171	HG02841#1#JBJKOG010000006.1	40171	308839	268668	7	6	+	0	contig_end	flank	107186237	6.0	44390.0	43858.0	44913.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000012.1:2527897	HG02841#1#JBJKOG010000012.1	2527897	2574754	46857	2	1	+	0	flank+DJ	contig_end	2581703	1.0	44988.0	44988.0	44988.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000014.1:33918	HG02841#1#JBJKOG010000014.1	33918	35785	1867	1	0	+	0	contig_end	flank	535197					
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000015.1:19361	HG02841#1#JBJKOG010000015.1	19361	110280	90919	3	3	+	0	contig_end	flank	731530	2.0	44525.0	44250.0	44800.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000018.1:9474	HG02841#1#JBJKOG010000018.1	9474	192474	183000	5	5	+	0	contig_end	contig_end	217507	4.0	45645.5	44145.0	45695.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000019.1:29357	HG02841#1#JBJKOG010000019.1	29357	31224	1867	1	0	+	0	contig_end	flank	174316					
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000023.1:46605	HG02841#1#JBJKOG010000023.1	46605	97630	51025	2	1	+	0	contig_end	contig_end	97630	1.0	49173.0	49173.0	49173.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000024.1:31120	HG02841#1#JBJKOG010000024.1	31120	259679	228559	6	5	+	0	contig_end	contig_end	262170	5.0	45619.0	44190.0	45644.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000027.1:42407	HG02841#1#JBJKOG010000027.1	42407	132707	90300	3	3	+	0	contig_end	contig_end	152063	2.0	44215.5	44215.0	44216.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000030.1:5556	HG02841#1#JBJKOG010000030.1	5556	276896	271340	7	7	+	0	contig_end	contig_end	291003	6.0	44891.0	44853.0	45013.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000032.1:26903	HG02841#1#JBJKOG010000032.1	26903	28772	1869	1	1	+	0	contig_end	contig_end	68590					
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000037.1:42333	HG02841#1#JBJKOG010000037.1	42333	44202	1869	1	1	+	0	contig_end	contig_end	64359					
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000038.1:27751	HG02841#1#JBJKOG010000038.1	27751	74553	46802	2	1	+	0	contig_end	contig_end	76716	1.0	44933.0	44933.0	44933.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000039.1:30942	HG02841#1#JBJKOG010000039.1	30942	131213	100271	3	3	+	0	contig_end	contig_end	154385	2.0	49201.0	49199.0	49203.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000041.1:29911	HG02841#1#JBJKOG010000041.1	29911	76330	46419	2	2	+	0	contig_end	contig_end	105462	1.0	44550.0	44550.0	44550.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000057.1:24862	HG02841#1#JBJKOG010000057.1	24862	247283	222421	6	5	+	0	contig_end	flank	41105085	5.0	44886.0	41240.0	45022.0	0.0
HG02841_pat_hprc_r2_v1.0.1	HG02841#1#JBJKOG010000059.1:4232894	HG02841#1#JBJKOG010000059.1	4232894	4324383	91489	3	3	+	0	flank+DJ	contig_end	4344205	2.0	44810.0	44806.0	44814.0	0.0
