assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000004.1:19880	HG00706#2#JBJXWE010000004.1	19880	242034	222154	6	6	+	0	contig_end	flank	103013817	5.0	44401.0	41212.0	45661.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000005.1:27522	HG00706#2#JBJXWE010000005.1	27522	166207	138685	4	4	+	0	contig_end	flank	96307280	3.0	45397.0	45397.0	46022.0	2.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000010.1:37203	HG00706#2#JBJXWE010000010.1	37203	84768	47565	2	1	+	0	contig_end	flank	45748783	1.0	45696.0	45696.0	45696.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000012.1:2809995	HG00706#2#JBJXWE010000012.1	2809995	3078732	268737	7	7	+	0	flank+DJ	contig_end	3120421	6.0	44309.5	44165.0	44967.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000019.1:16519	HG00706#2#JBJXWE010000019.1	16519	245975	229456	6	6	+	0	contig_end	contig_end	273135	5.0	45508.0	45502.0	45545.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000021.1:2645	HG00706#2#JBJXWE010000021.1	2645	139416	136771	4	4	+	0	contig_end	contig_end	179872	3.0	44966.0	44966.0	44970.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000022.1:7932	HG00706#2#JBJXWE010000022.1	7932	55372	47440	2	2	+	0	contig_end	contig_end	100542	1.0	45571.0	45571.0	45571.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000025.1:7799	HG00706#2#JBJXWE010000025.1	7799	54579	46780	2	2	+	0	contig_end	contig_end	85866	1.0	44911.0	44911.0	44911.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000026.1:577465	HG00706#2#JBJXWE010000026.1	577465	579334	1869	1	1	+	0	flank+DJ	contig_end	593515					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000027.1:31821	HG00706#2#JBJXWE010000027.1	31821	346817	314996	8	8	+	0	contig_end	contig_end	356617	7.0	44427.0	44390.0	45570.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000028.1:14984	HG00706#2#JBJXWE010000028.1	14984	106816	91832	3	3	+	0	contig_end	contig_end	116785	2.0	44981.5	44974.0	44989.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000029.1:8038	HG00706#2#JBJXWE010000029.1	8038	188616	180578	5	5	+	0	contig_end	contig_end	200899	4.0	44669.5	44394.0	44976.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000030.1:7686	HG00706#2#JBJXWE010000030.1	7686	101769	94083	3	3	+	0	contig_end	contig_end	121818	2.0	46107.0	46047.0	46167.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000031.1:31975	HG00706#2#JBJXWE010000031.1	31975	33844	1869	1	1	+	0	contig_end	contig_end	68518					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000049.1:27472	HG00706#2#JBJXWE010000049.1	27472	164098	136626	4	4	+	0	contig_end	flank	41236127	3.0	44927.0	44891.0	44939.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000052.1:43657	HG00706#2#JBJXWE010000052.1	43657	134532	90875	3	2	+	0	contig_end	flank	97969621	2.0	44503.0	44297.0	44709.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000056.1:3193252	HG00706#2#JBJXWE010000056.1	3193252	3332214	138962	4	3	+	0	flank+DJ	contig_end	3351975	3.0	45691.0	45688.0	45714.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000057.1:31544	HG00706#2#JBJXWE010000057.1	31544	487169	455625	11	11	+	0	contig_end	contig_end	499554	10.0	45270.5	44766.0	46144.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000060.1:4088557	HG00706#2#JBJXWE010000060.1	4088557	4180198	91641	3	3	+	0	gap	contig_end	4213379	2.0	44886.0	44878.0	44894.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000061.1:10758	HG00706#2#JBJXWE010000061.1	10758	57537	46779	2	2	+	0	contig_end	contig_end	65959	1.0	44910.0	44910.0	44910.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000063.1:559497	HG00706#2#JBJXWE010000063.1	559497	651278	91781	3	3	+	0	flank+DJ	contig_end	677475	2.0	44956.0	44890.0	45022.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000066.1:21373	HG00706#2#JBJXWE010000066.1	21373	23242	1869	1	1	+	0	contig_end	contig_end	59620					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000068.1:4995	HG00706#2#JBJXWE010000068.1	4995	97247	92252	3	3	+	0	contig_end	contig_end	121507	2.0	45192.0	44990.0	45394.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000074.1:45306	HG00706#2#JBJXWE010000074.1	45306	47175	1869	1	1	+	0	contig_end	contig_end	66978					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000075.1:27058	HG00706#2#JBJXWE010000075.1	27058	28927	1869	1	1	+	0	contig_end	contig_end	69513					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000076.1:14508	HG00706#2#JBJXWE010000076.1	14508	287144	272636	7	7	+	0	contig_end	contig_end	320031	6.0	44942.0	44839.0	46129.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000077.1:21582	HG00706#2#JBJXWE010000077.1	21582	23451	1869	1	1	+	0	contig_end	contig_end	63579					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000078.1:7384	HG00706#2#JBJXWE010000078.1	7384	54169	46785	2	2	+	0	contig_end	contig_end	89887	1.0	44916.0	44916.0	44916.0	0.0
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000079.1:43073	HG00706#2#JBJXWE010000079.1	43073	44942	1869	1	1	+	0	contig_end	contig_end	64826					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000080.1:32945	HG00706#2#JBJXWE010000080.1	32945	34814	1869	1	1	+	0	contig_end	contig_end	68521					
HG00706_mat_hprc_r2_v1.0.1	HG00706#2#JBJXWE010000082.1:32427	HG00706#2#JBJXWE010000082.1	32427	80466	48039	2	2	+	0	contig_end	contig_end	116178	1.0	46170.0	46170.0	46170.0	0.0
