assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#CM089267.1:3256413	HG02257#2#CM089267.1	3256413	3391803	135390	4	4	+	0	flank+DJ	flank	102606376	3.0	44363.0	44349.0	44809.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000002.1:42958	HG02257#2#JAGYVI020000002.1	42958	263409	220451	6	6	+	0	contig_end	flank	105658788	5.0	44202.0	40580.0	44840.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000003.1:27974	HG02257#2#JAGYVI020000003.1	27974	647417	619443	15	14	+	0	contig_end	flank	44622860	14.0	43952.5	43886.0	44802.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000006.1:41487	HG02257#2#JAGYVI020000006.1	41487	484543	443056	11	11	+	0	contig_end	flank	41638800	10.0	44031.5	43722.0	44890.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000016.1:3331242	HG02257#2#JAGYVI020000016.1	3331242	3333111	1869	1	1	+	0	flank+DJ	contig_end	3350784					
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000019.1:3220184	HG02257#2#JAGYVI020000019.1	3220184	3222053	1869	1	1	+	0	flank+DJ	contig_end	3234352					
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000026.1:9140	HG02257#2#JAGYVI020000026.1	9140	98474	89334	3	3	+	0	contig_end	contig_end	131201	2.0	43732.5	43725.0	43740.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000029.1:35168	HG02257#2#JAGYVI020000029.1	35168	165276	130108	4	4	+	0	contig_end	contig_end	182768	3.0	43913.0	40355.0	43971.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000030.1:43051	HG02257#2#JAGYVI020000030.1	43051	389443	346392	9	8	+	0	contig_end	contig_end	390713	8.0	44203.0	40481.0	44856.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000039.1:29403	HG02257#2#JAGYVI020000039.1	29403	119976	90573	3	3	+	0	contig_end	contig_end	128644	2.0	44352.0	43944.0	44760.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000056.1:6511948	HG02257#2#JAGYVI020000056.1	6511948	6513817	1869	1	1	+	0	flank+DJ	contig_end	6535560					
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000058.1:3029516	HG02257#2#JAGYVI020000058.1	3029516	3121613	92097	3	3	+	0	flank+DJ	contig_end	3152630	2.0	45114.0	44771.0	45457.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000060.1:39330	HG02257#2#JAGYVI020000060.1	39330	184952	145622	4	4	+	0	contig_end	flank	320918	3.0	49439.0	44867.0	49447.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000065.1:38351	HG02257#2#JAGYVI020000065.1	38351	215996	177645	5	5	+	0	contig_end	contig_end	227236	4.0	43950.5	43917.0	43958.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000070.1:39673	HG02257#2#JAGYVI020000070.1	39673	85547	45874	2	1	+	0	contig_end	contig_end	88025	1.0	44005.0	44005.0	44005.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000071.1:31388	HG02257#2#JAGYVI020000071.1	31388	339347	307959	8	8	+	0	contig_end	contig_end	349828	7.0	43729.0	43701.0	43749.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000073.1:30337	HG02257#2#JAGYVI020000073.1	30337	121332	90995	3	3	+	0	contig_end	contig_end	142905	2.0	44563.0	44198.0	44928.0	0.0
HG02257_mat_hprc_r2_v1.1.0	HG02257#2#JAGYVI020000077.1:17803	HG02257#2#JAGYVI020000077.1	17803	19672	1869	1	1	+	0	contig_end	contig_end	50421					
