assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000006.1:14951	HG03486#1#JAHEOQ020000006.1	14951	418902	403951	10	9	+	0	contig_end	flank	96497529	9.0	45143.0	43988.0	45154.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000019.1:17685	HG03486#1#JAHEOQ020000019.1	17685	202185	184500	5	4	+	0	contig_end	flank	48048984	4.0	44324.5	44186.0	49796.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000020.1:22518	HG03486#1#JAHEOQ020000020.1	22518	290041	267523	7	6	+	0	contig_end	flank	1516791	6.0	44138.0	43580.0	44880.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000026.1:20859	HG03486#1#JAHEOQ020000026.1	20859	383916	363057	9	9	+	0	contig_end	flank	6302784	8.0	44962.0	44929.0	45740.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000031.1:21294	HG03486#1#JAHEOQ020000031.1	21294	157990	136696	4	4	+	0	contig_end	flank	2251736	3.0	44948.0	44920.0	44959.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000035.1:23560	HG03486#1#JAHEOQ020000035.1	23560	114661	91101	3	3	+	0	contig_end	contig_end	133487	2.0	44616.0	44247.0	44985.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000043.1:23464	HG03486#1#JAHEOQ020000043.1	23464	70251	46787	2	2	+	0	contig_end	contig_end	92984	1.0	44918.0	44918.0	44918.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000047.1:21352	HG03486#1#JAHEOQ020000047.1	21352	200504	179152	5	4	+	0	contig_end	contig_end	207290	4.0	44120.0	44104.0	44939.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000050.1:18986	HG03486#1#JAHEOQ020000050.1	18986	114550	95564	3	2	+	0	contig_end	contig_end	116709	2.0	46847.5	44300.0	49395.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000051.1:14735	HG03486#1#JAHEOQ020000051.1	14735	60841	46106	2	2	+	0	contig_end	contig_end	73738	1.0	44237.0	44237.0	44237.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000052.1:26839	HG03486#1#JAHEOQ020000052.1	26839	206588	179749	5	5	+	0	contig_end	contig_end	243016	4.0	44482.0	44024.0	44892.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000053.1:22447	HG03486#1#JAHEOQ020000053.1	22447	69226	46779	2	2	+	0	contig_end	contig_end	111556	1.0	44910.0	44910.0	44910.0	0.0
HG03486_pat_hprc_r2_v1.0.1	HG03486#1#JAHEOQ020000055.1:30549	HG03486#1#JAHEOQ020000055.1	30549	153720	123171	4	4	+	0	contig_end	contig_end	172864	3.0	40412.0	40400.0	40490.0	0.0
