assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#CM087935.1:4053283	HG01175#1#CM087935.1	4053283	4412421	359138	8	9	+	0	flank+DJ	flank	50024860	7.0	44927.0	44154.0	89275.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000006.1:2824554	HG01175#1#JAHAMA020000006.1	2824554	3005433	180879	5	4	+	0	flank+DJ	flank	98841650	4.0	44882.0	44244.0	45002.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000008.1:6220	HG01175#1#JAHAMA020000008.1	6220	99189	92969	3	3	+	0	contig_end	flank	40731298	2.0	45550.0	44925.0	46175.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000011.1:31838	HG01175#1#JAHAMA020000011.1	31838	293294	261456	6	5	+	0	contig_end	flank	10046306	5.0	53710.0	44812.0	53727.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000018.1:31506	HG01175#1#JAHAMA020000018.1	31506	33375	1869	1	1	+	0	contig_end	contig_end	72014					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000023.1:14095	HG01175#1#JAHAMA020000023.1	14095	60996	46901	2	2	+	0	contig_end	contig_end	93338	1.0	45032.0	45032.0	45032.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000025.1:37907	HG01175#1#JAHAMA020000025.1	37907	39776	1869	1	1	+	0	contig_end	contig_end	57458					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000030.1:32272	HG01175#1#JAHAMA020000030.1	32272	34141	1869	1	1	+	0	contig_end	contig_end	50728					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000031.1:29545	HG01175#1#JAHAMA020000031.1	29545	31414	1869	1	1	+	0	contig_end	contig_end	61434					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000032.1:33432	HG01175#1#JAHAMA020000032.1	33432	35301	1869	1	1	+	0	contig_end	contig_end	73835					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000033.1:30701	HG01175#1#JAHAMA020000033.1	30701	76551	45850	2	2	+	0	contig_end	contig_end	93879	1.0	43981.0	43981.0	43981.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000034.1:23800	HG01175#1#JAHAMA020000034.1	23800	25669	1869	1	1	+	0	contig_end	contig_end	61986					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000035.1:23298	HG01175#1#JAHAMA020000035.1	23298	25167	1869	1	1	+	0	contig_end	contig_end	54325					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000039.1:14243	HG01175#1#JAHAMA020000039.1	14243	60997	46754	2	2	+	0	contig_end	flank	102084129	1.0	44885.0	44885.0	44885.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000051.1:3045599	HG01175#1#JAHAMA020000051.1	3045599	3047468	1869	1	1	+	0	flank+DJ	contig_end	3061822					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000052.1:2478896	HG01175#1#JAHAMA020000052.1	2478896	2744474	265578	7	7	+	0	flank+DJ	contig_end	2765038	6.0	43951.5	41723.0	46179.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000055.1:3244325	HG01175#1#JAHAMA020000055.1	3244325	3246194	1869	1	1	+	0	flank+DJ	contig_end	3290083					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000058.1:11719	HG01175#1#JAHAMA020000058.1	11719	58605	46886	2	2	+	0	contig_end	contig_end	96095	1.0	45017.0	45017.0	45017.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000060.1:17378	HG01175#1#JAHAMA020000060.1	17378	109358	91980	3	3	+	0	contig_end	contig_end	146403	2.0	45055.5	45050.0	45061.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000061.1:43216	HG01175#1#JAHAMA020000061.1	43216	132985	89769	3	3	+	0	contig_end	contig_end	153990	2.0	43950.0	41728.0	46172.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000062.1:6460	HG01175#1#JAHAMA020000062.1	6460	54502	48042	2	2	+	0	contig_end	contig_end	68430	1.0	46173.0	46173.0	46173.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000063.1:9868	HG01175#1#JAHAMA020000063.1	9868	99700	89832	3	3	+	0	contig_end	contig_end	116011	2.0	43981.5	43981.0	43982.0	0.0
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000064.1:37303	HG01175#1#JAHAMA020000064.1	37303	39172	1869	1	1	+	0	contig_end	contig_end	50142					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000067.1:33511	HG01175#1#JAHAMA020000067.1	33511	35380	1869	1	1	+	0	contig_end	contig_end	77619					
HG01175_pat_hprc_r2_v1.0.1	HG01175#1#JAHAMA020000069.1:7519	HG01175#1#JAHAMA020000069.1	7519	55555	48036	2	2	+	0	contig_end	contig_end	71221	1.0	46167.0	46167.0	46167.0	0.0
