assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#CM088605.1:4458235	HG01150#1#CM088605.1	4458235	4814823	356588	9	9	+	0	flank+DJ	gap	108036010	8.0	44417.5	43497.0	44791.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#CM088605.1:5157372	HG01150#1#CM088605.1	5157372	5517102	359730	9	8	+	0	gap+DJ	flank	108036010	8.0	44912.0	43427.0	46079.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000001.1:3696512	HG01150#1#JBHIHI010000001.1	3696512	4370967	674455	16	16	+	0	flank+DJ	flank	95097395	15.0	44712.0	43360.0	47813.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000010.1:32517	HG01150#1#JBHIHI010000010.1	32517	258016	225499	6	6	+	0	contig_end	contig_end	271272	5.0	44913.0	44085.0	44917.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000011.1:43446	HG01150#1#JBHIHI010000011.1	43446	317562	274116	7	6	+	0	contig_end	flank	99990810	6.0	45489.5	44307.0	46039.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000017.1:32603	HG01150#1#JBHIHI010000017.1	32603	209177	176574	5	4	+	0	contig_end	flank	40383240	4.0	44178.0	40318.0	46033.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000020.1:2818797	HG01150#1#JBHIHI010000020.1	2818797	2864863	46066	2	2	+	0	flank+DJ	contig_end	2903922	1.0	44197.0	44197.0	44197.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000021.1:40992	HG01150#1#JBHIHI010000021.1	40992	265566	224574	6	6	+	0	contig_end	contig_end	273023	5.0	44208.0	43455.0	46021.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000023.1:38982	HG01150#1#JBHIHI010000023.1	38982	974860	935878	22	22	+	0	contig_end	contig_end	995597	21.0	44969.0	34403.0	46310.0	0.0
HG01150_pat_hprc_r2_v1.0.1	HG01150#1#JBHIHI010000041.1:34634	HG01150#1#JBHIHI010000041.1	34634	216073	181439	5	4	+	0	contig_end	contig_end	216211	4.0	44884.0	44532.0	45270.0	0.0
