assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#CM089652.1:3128475	NA18508#1#CM089652.1	3128475	3310607	182132	5	5	+	0	flank+DJ	flank	107477156	4.0	44944.5	44834.0	45540.0	1.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000007.1:6188	NA18508#1#JBHIJG010000007.1	6188	229396	223208	6	6	+	0	contig_end	contig_end	265613	5.0	44269.0	44260.0	44274.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000008.1:20010	NA18508#1#JBHIJG010000008.1	20010	376103	356093	9	8	+	0	contig_end	flank	96838559	8.0	44275.5	44188.0	44356.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000017.1:13357	NA18508#1#JBHIJG010000017.1	13357	105081	91724	3	2	+	0	contig_end	flank	39118932	2.0	44927.5	44923.0	44932.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000018.1:26106	NA18508#1#JBHIJG010000018.1	26106	508992	482886	12	12	+	0	contig_end	contig_end	519585	11.0	43517.0	43490.0	44147.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000019.1:15777	NA18508#1#JBHIJG010000019.1	15777	150691	134914	4	4	+	0	contig_end	flank	5597498	3.0	44096.0	44045.0	44904.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000022.1:4552	NA18508#1#JBHIJG010000022.1	4552	95047	90495	3	3	+	0	contig_end	contig_end	132938	2.0	44313.0	44312.0	44314.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000025.1:12665	NA18508#1#JBHIJG010000025.1	12665	148496	135831	4	4	+	0	contig_end	contig_end	188124	3.0	44899.0	44161.0	44902.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000027.1:9403	NA18508#1#JBHIJG010000027.1	9403	188414	179011	5	5	+	0	contig_end	contig_end	221430	4.0	44271.0	44247.0	44353.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000028.1:27709	NA18508#1#JBHIJG010000028.1	27709	247108	219399	6	6	+	0	contig_end	contig_end	261032	5.0	43505.0	43500.0	43517.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000029.1:13952	NA18508#1#JBHIJG010000029.1	13952	61870	47918	2	2	+	0	contig_end	contig_end	79855	1.0	46049.0	46049.0	46049.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000030.1:31631	NA18508#1#JBHIJG010000030.1	31631	163041	131410	4	4	+	0	contig_end	contig_end	180757	3.0	44898.0	39714.0	44929.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000031.1:36437	NA18508#1#JBHIJG010000031.1	36437	82523	46086	2	2	+	0	contig_end	contig_end	96676	1.0	44217.0	44217.0	44217.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000033.1:15562	NA18508#1#JBHIJG010000033.1	15562	241660	226098	6	6	+	0	contig_end	contig_end	269137	5.0	44833.0	44750.0	44945.0	1.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000035.1:25878	NA18508#1#JBHIJG010000035.1	25878	158265	132387	4	4	+	0	contig_end	contig_end	196711	3.0	43507.0	43500.0	43511.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000036.1:34181	NA18508#1#JBHIJG010000036.1	34181	36050	1869	1	1	+	0	contig_end	contig_end	71535					
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000038.1:33708	NA18508#1#JBHIJG010000038.1	33708	79956	46248	2	2	+	0	contig_end	contig_end	112693	1.0	44379.0	44379.0	44379.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000040.1:26984	NA18508#1#JBHIJG010000040.1	26984	28853	1869	1	1	+	0	contig_end	contig_end	68877					
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000053.1:5576214	NA18508#1#JBHIJG010000053.1	5576214	5666537	90323	3	3	+	0	flank+DJ	contig_end	5689423	2.0	44227.0	44222.0	44232.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000057.1:16417	NA18508#1#JBHIJG010000057.1	16417	469948	453531	11	11	+	0	contig_end	contig_end	514657	10.0	45180.5	45067.0	45201.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000058.1:42440	NA18508#1#JBHIJG010000058.1	42440	227958	185518	5	5	+	0	contig_end	contig_end	237991	4.0	46083.5	44882.0	46600.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000059.1:18846	NA18508#1#JBHIJG010000059.1	18846	286382	267536	7	7	+	0	contig_end	contig_end	321158	6.0	44279.0	44272.0	44282.0	0.0
NA18508_hap1_hprc_r2_v1.0.1	NA18508#1#JBHIJG010000062.1:18180	NA18508#1#JBHIJG010000062.1	18180	64930	46750	2	1	+	0	contig_end	contig_end	72034	1.0	44881.0	44881.0	44881.0	0.0
