assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#CM101425.1:4629231	NA18982#1#CM101425.1	4629231	4672282	43051	2	2	+	0	flank+DJ	flank	108387280	1.0	41182.0	41182.0	41182.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#CM101426.1:2787574	NA18982#1#CM101426.1	2787574	2924825	137251	4	4	+	0	flank+DJ	gap	96830641	3.0	45124.0	45121.0	45136.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#CM101426.1:5583718	NA18982#1#CM101426.1	5583718	5720572	136854	4	4	+	0	flank+DJ	gap	96830641	3.0	45062.0	44322.0	45601.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#CM101428.1:2959492	NA18982#1#CM101428.1	2959492	4838236	1878744	43	41	+	0	flank+DJ	flank	44812734	42.0	44897.0	34887.0	49350.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000014.1:1561	NA18982#1#JBKABS010000014.1	1561	273493	271932	7	6	+	0	contig_end	flank	98006989	6.0	44954.0	44617.0	45696.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000022.1:29835	NA18982#1#JBKABS010000022.1	29835	393286	363451	9	9	+	0	contig_end	flank	50344505	8.0	44807.0	42970.0	49304.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000022.1:4613814	NA18982#1#JBKABS010000022.1	4613814	4751761	137947	4	3	+	0	flank+DJ	flank	50344505	3.0	45486.0	44985.0	45607.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000025.1:2461992	NA18982#1#JBKABS010000025.1	2461992	2508652	46660	2	2	+	0	flank+DJ	contig_end	2542041	1.0	44754.0	44754.0	44754.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000026.1:4238015	NA18982#1#JBKABS010000026.1	4238015	4507011	268996	7	7	+	0	flank+DJ	contig_end	4531397	6.0	44354.0	44322.0	44939.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000027.1:28082	NA18982#1#JBKABS010000027.1	28082	260397	232315	6	6	+	0	contig_end	contig_end	290297	5.0	46101.0	45999.0	46134.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000028.1:2543	NA18982#1#JBKABS010000028.1	2543	102335	99792	3	3	+	0	contig_end	contig_end	147255	2.0	48961.5	48564.0	49359.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000029.1:9180	NA18982#1#JBKABS010000029.1	9180	281640	272460	7	7	+	0	contig_end	contig_end	291824	6.0	45338.5	44155.0	45831.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000030.1:23579	NA18982#1#JBKABS010000030.1	23579	70352	46773	2	2	+	0	contig_end	contig_end	93330	1.0	44904.0	44904.0	44904.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000034.1:6458	NA18982#1#JBKABS010000034.1	6458	186973	180515	5	5	+	0	contig_end	contig_end	204238	4.0	44755.5	44187.0	44948.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000035.1:22160	NA18982#1#JBKABS010000035.1	22160	67021	44861	2	2	+	0	contig_end	contig_end	103333	1.0	42992.0	42992.0	42992.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000036.1:38033	NA18982#1#JBKABS010000036.1	38033	270301	232268	6	6	+	0	contig_end	contig_end	298862	5.0	46097.0	45001.0	47222.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000037.1:2203	NA18982#1#JBKABS010000037.1	2203	271350	269147	7	7	+	0	contig_end	contig_end	312025	6.0	44796.0	43290.0	44817.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000039.1:23164	NA18982#1#JBKABS010000039.1	23164	25033	1869	1	1	+	0	contig_end	contig_end	56478					
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000041.1:23359	NA18982#1#JBKABS010000041.1	23359	393715	370356	9	9	+	0	contig_end	contig_end	428931	8.0	46107.5	44980.0	47078.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000042.1:1233	NA18982#1#JBKABS010000042.1	1233	324219	322986	8	8	+	0	contig_end	contig_end	355131	7.0	46043.0	44850.0	46068.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000043.1:26100	NA18982#1#JBKABS010000043.1	26100	74091	47991	2	1	+	0	contig_end	contig_end	74563	1.0	46122.0	46122.0	46122.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000044.1:23551	NA18982#1#JBKABS010000044.1	23551	217547	193996	5	4	+	0	contig_end	contig_end	222612	4.0	48942.5	44895.0	49347.0	0.0
NA18982_hap1_hprc_r2_v1.0.1	NA18982#1#JBKABS010000045.1:23090	NA18982#1#JBKABS010000045.1	23090	24959	1869	1	1	+	0	contig_end	contig_end	57698					
