assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#CM087765.1:2947512	NA19338#1#CM087765.1	2947512	3220098	272586	7	7	+	0	flank+DJ	flank	105634502	6.0	44935.5	44920.0	46054.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#CM087766.1:4363654	NA19338#1#CM087766.1	4363654	4811940	448286	11	11	+	0	flank+DJ	flank	103397410	10.0	44991.0	43482.0	45101.0	2.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000014.1:34172	NA19338#1#JBHDXT010000014.1	34172	214333	180161	5	5	+	0	contig_end	gap	46503516	4.0	44583.0	44537.0	44589.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000014.1:716913	NA19338#1#JBHDXT010000014.1	716913	898614	181701	5	4	+	0	gap	flank	46503516	4.0	44954.0	44928.0	44996.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000015.1:3761034	NA19338#1#JBHDXT010000015.1	3761034	4436189	675155	16	16	+	0	flank+DJ	flank	10015601	15.0	44902.0	44339.0	45100.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000016.1:25564	NA19338#1#JBHDXT010000016.1	25564	337744	312180	8	8	+	0	contig_end	contig_end	349311	7.0	44224.0	44198.0	44995.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000018.1:22010	NA19338#1#JBHDXT010000018.1	22010	246013	224003	6	6	+	0	contig_end	contig_end	273356	5.0	44176.0	44043.0	45581.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000020.1:23902	NA19338#1#JBHDXT010000020.1	23902	71372	47470	2	2	+	0	contig_end	contig_end	104636	1.0	45601.0	45601.0	45601.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000021.1:31790	NA19338#1#JBHDXT010000021.1	31790	78569	46779	2	2	+	0	contig_end	contig_end	89820	1.0	44910.0	44910.0	44910.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000022.1:1823	NA19338#1#JBHDXT010000022.1	1823	92201	90378	3	3	+	0	contig_end	contig_end	132762	2.0	44254.5	44254.0	44255.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000023.1:44509	NA19338#1#JBHDXT010000023.1	44509	136277	91768	3	3	+	0	contig_end	contig_end	170276	2.0	44949.5	44914.0	44985.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000027.1:30059	NA19338#1#JBHDXT010000027.1	30059	121326	91267	3	3	+	0	contig_end	gap	385892	2.0	44699.0	44421.0	44977.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000027.1:299257	NA19338#1#JBHDXT010000027.1	299257	345537	46280	2	2	+	0	gap	contig_end	385892	1.0	44411.0	44411.0	44411.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000036.1:23575	NA19338#1#JBHDXT010000036.1	23575	25444	1869	1	1	+	0	contig_end	contig_end	64966					
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000038.1:40241	NA19338#1#JBHDXT010000038.1	40241	87065	46824	2	2	+	0	contig_end	contig_end	121319	1.0	44955.0	44955.0	44955.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000050.1:10074	NA19338#1#JBHDXT010000050.1	10074	100850	90776	3	2	+	0	contig_end	flank	41061711	2.0	44453.5	44046.0	44861.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000054.1:3912535	NA19338#1#JBHDXT010000054.1	3912535	3958562	46027	2	2	+	0	flank+DJ	contig_end	3993956	1.0	44158.0	44158.0	44158.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000063.1:36755	NA19338#1#JBHDXT010000063.1	36755	173431	136676	4	4	+	0	contig_end	contig_end	215268	3.0	44937.0	44931.0	44939.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000066.1:42502	NA19338#1#JBHDXT010000066.1	42502	133264	90762	3	3	+	0	contig_end	contig_end	172063	2.0	44446.5	44425.0	44468.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000070.1:22068	NA19338#1#JBHDXT010000070.1	22068	23937	1869	1	1	+	0	contig_end	contig_end	65194					
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000071.1:25051	NA19338#1#JBHDXT010000071.1	25051	116918	91867	3	3	+	0	contig_end	contig_end	135013	2.0	44999.0	44993.0	45005.0	0.0
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000074.1:32771	NA19338#1#JBHDXT010000074.1	32771	34640	1869	1	1	+	0	contig_end	contig_end	66969					
NA19338_hap1_hprc_r2_v1.0.1	NA19338#1#JBHDXT010000076.1:23955	NA19338#1#JBHDXT010000076.1	23955	116016	92061	3	3	+	0	contig_end	contig_end	134531	2.0	45096.0	45095.0	45097.0	0.0
