assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#CM085817.1:3759087	HG03834#2#CM085817.1	3759087	4581642	822555	19	18	+	0	flank+DJ	flank	108514559	18.0	44711.5	43005.0	63131.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000009.1:24827	HG03834#2#JBHDUX010000009.1	24827	72408	47581	2	2	+	0	contig_end	flank	83593671	1.0	45712.0	45712.0	45712.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000013.1:43634	HG03834#2#JBHDUX010000013.1	43634	224583	180949	5	4	+	0	contig_end	flank	45350380	4.0	44945.5	44219.0	44970.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000015.1:22043	HG03834#2#JBHDUX010000015.1	22043	200118	178075	5	5	+	0	contig_end	flank	40768688	4.0	44159.0	42920.0	44968.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000022.1:3543180	HG03834#2#JBHDUX010000022.1	3543180	3545049	1869	1	1	+	0	flank+DJ	contig_end	3560170					
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000024.1:23214	HG03834#2#JBHDUX010000024.1	23214	202950	179736	5	5	+	0	contig_end	contig_end	223204	4.0	44445.5	44104.0	44872.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000025.1:43587	HG03834#2#JBHDUX010000025.1	43587	45456	1869	1	1	+	0	contig_end	contig_end	65327					
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000037.1:38168	HG03834#2#JBHDUX010000037.1	38168	131187	93019	3	3	+	0	contig_end	contig_end	156599	2.0	45575.0	44995.0	46155.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000038.1:34347	HG03834#2#JBHDUX010000038.1	34347	123006	88659	3	3	+	0	contig_end	contig_end	152087	2.0	43395.0	43386.0	43404.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000040.1:7798	HG03834#2#JBHDUX010000040.1	7798	143999	136201	4	3	+	0	contig_end	contig_end	150949	3.0	44775.0	44769.0	44788.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000045.1:44372	HG03834#2#JBHDUX010000045.1	44372	359775	315403	8	7	+	0	contig_end	flank	97718288	7.0	44859.0	43559.0	45653.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000055.1:3181954	HG03834#2#JBHDUX010000055.1	3181954	3320986	139032	4	4	+	0	flank+DJ	contig_end	3342746	3.0	46066.0	44891.0	46206.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000057.1:3193444	HG03834#2#JBHDUX010000057.1	3193444	3240968	47524	2	2	+	0	flank+DJ	contig_end	3266182	1.0	45655.0	45655.0	45655.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000058.1:3681177	HG03834#2#JBHDUX010000058.1	3681177	3683046	1869	1	0	+	0	flank+DJ	contig_end	3689733					
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000059.1:44231	HG03834#2#JBHDUX010000059.1	44231	46100	1869	1	1	+	0	contig_end	contig_end	66381					
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000060.1:23791	HG03834#2#JBHDUX010000060.1	23791	113656	89865	3	3	+	0	contig_end	contig_end	139185	2.0	43998.0	43354.0	44642.0	0.0
HG03834_mat_hprc_r2_v1.0.1	HG03834#2#JBHDUX010000063.1:25980	HG03834#2#JBHDUX010000063.1	25980	74032	48052	2	2	+	0	contig_end	contig_end	102664	1.0	46183.0	46183.0	46183.0	0.0
