assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000017.1:19695	HG01109#2#JAHEOZ020000017.1	19695	156119	136424	4	4	+	0	contig_end	flank	98822562	3.0	44854.0	44831.0	44872.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000018.1:24658	HG01109#2#JAHEOZ020000018.1	24658	294991	270333	7	7	+	0	contig_end	flank	43337666	6.0	45167.0	42852.0	46243.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000020.1:23637	HG01109#2#JAHEOZ020000020.1	23637	249355	225718	6	6	+	0	contig_end	flank	45569505	5.0	44940.0	44182.0	45500.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000023.1:17695	HG01109#2#JAHEOZ020000023.1	17695	382249	364554	9	8	+	0	contig_end	flank	5452536	8.0	45494.0	44110.0	46036.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000024.1:33120	HG01109#2#JAHEOZ020000024.1	33120	117496	84376	2	2	+	0	contig_end	contig_end	153279	1.0	82507.0	82507.0	82507.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000025.1:17616	HG01109#2#JAHEOZ020000025.1	17616	154117	136501	4	4	+	0	contig_end	contig_end	179599	3.0	44881.0	44863.0	44888.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000033.1:37838	HG01109#2#JAHEOZ020000033.1	37838	84663	46825	2	2	+	0	contig_end	contig_end	110475	1.0	44956.0	44956.0	44956.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000035.1:22663	HG01109#2#JAHEOZ020000035.1	22663	68628	45965	2	2	+	0	contig_end	contig_end	84200	1.0	44096.0	44096.0	44096.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000038.1:25520	HG01109#2#JAHEOZ020000038.1	25520	27389	1869	1	1	+	0	contig_end	contig_end	56241					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000042.1:7263	HG01109#2#JAHEOZ020000042.1	7263	188887	181624	5	5	+	0	contig_end	contig_end	211974	4.0	44939.5	44898.0	44978.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000043.1:16096	HG01109#2#JAHEOZ020000043.1	16096	62781	46685	2	2	+	0	contig_end	contig_end	107202	1.0	44816.0	44816.0	44816.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000045.1:33617	HG01109#2#JAHEOZ020000045.1	33617	35486	1869	1	1	+	0	contig_end	contig_end	51209					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000046.1:41942	HG01109#2#JAHEOZ020000046.1	41942	43811	1869	1	1	+	0	contig_end	contig_end	58979					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000050.1:27782	HG01109#2#JAHEOZ020000050.1	27782	118261	90479	3	3	+	0	contig_end	contig_end	145621	2.0	44306.5	44221.0	44392.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000053.1:18062	HG01109#2#JAHEOZ020000053.1	18062	65583	47521	2	1	+	0	contig_end	contig_end	69967	1.0	45652.0	45652.0	45652.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000055.1:18552	HG01109#2#JAHEOZ020000055.1	18552	64500	45948	2	2	+	0	contig_end	contig_end	81232	1.0	44079.0	44079.0	44079.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000056.1:25182	HG01109#2#JAHEOZ020000056.1	25182	71263	46081	2	2	+	0	contig_end	contig_end	94462	1.0	44212.0	44212.0	44212.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000058.1:20118	HG01109#2#JAHEOZ020000058.1	20118	66847	46729	2	1	+	0	contig_end	contig_end	73969	1.0	44860.0	44860.0	44860.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000059.1:6980	HG01109#2#JAHEOZ020000059.1	6980	54432	47452	2	2	+	0	contig_end	contig_end	65301	1.0	45583.0	45583.0	45583.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000060.1:21324	HG01109#2#JAHEOZ020000060.1	21324	68080	46756	2	2	+	0	contig_end	contig_end	100213	1.0	44887.0	44887.0	44887.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000061.1:30330	HG01109#2#JAHEOZ020000061.1	30330	32199	1869	1	1	+	0	contig_end	contig_end	57737					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000062.1:12848	HG01109#2#JAHEOZ020000062.1	12848	59700	46852	2	2	+	0	contig_end	contig_end	83763	1.0	44983.0	44983.0	44983.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000064.1:31603	HG01109#2#JAHEOZ020000064.1	31603	33472	1869	1	1	+	0	contig_end	contig_end	62835					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000066.1:31873	HG01109#2#JAHEOZ020000066.1	31873	33742	1869	1	1	+	0	contig_end	contig_end	57422					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000080.1:989673	HG01109#2#JAHEOZ020000080.1	989673	991542	1869	1	1	+	0	flank+DJ	contig_end	1008107					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000082.1:1294971	HG01109#2#JAHEOZ020000082.1	1294971	1519434	224463	6	5	+	0	flank+DJ	flank	2853781	5.0	44719.0	44061.0	44979.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000083.1:1376807	HG01109#2#JAHEOZ020000083.1	1376807	1423534	46727	2	2	+	0	flank+DJ	contig_end	1455439	1.0	44858.0	44858.0	44858.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000089.1:8617	HG01109#2#JAHEOZ020000089.1	8617	55378	46761	2	2	+	0	contig_end	contig_end	84597	1.0	44892.0	44892.0	44892.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000090.1:2196277	HG01109#2#JAHEOZ020000090.1	2196277	2198146	1869	1	1	+	0	flank+DJ	contig_end	2235577					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000093.1:22329	HG01109#2#JAHEOZ020000093.1	22329	24198	1869	1	1	+	0	contig_end	contig_end	58125					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000094.1:38603	HG01109#2#JAHEOZ020000094.1	38603	40472	1869	1	1	+	0	contig_end	contig_end	77122					
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000095.1:15017	HG01109#2#JAHEOZ020000095.1	15017	237355	222338	6	6	+	0	contig_end	contig_end	265816	5.0	44094.0	44087.0	44101.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000097.1:25276	HG01109#2#JAHEOZ020000097.1	25276	207029	181753	5	5	+	0	contig_end	contig_end	234923	4.0	44971.5	44959.0	44982.0	0.0
HG01109_mat_hprc_r2_v1.0.1	HG01109#2#JAHEOZ020000100.1:41987	HG01109#2#JAHEOZ020000100.1	41987	43856	1869	1	1	+	0	contig_end	contig_end	79555					
