assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000001.1:33220	HG02668#2#JBHIID010000001.1	33220	314455	281235	7	6	+	0	contig_end	flank	42137806	6.0	46275.0	45547.0	48578.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000011.1:28173	HG02668#2#JBHIID010000011.1	28173	300321	272148	7	6	+	0	contig_end	flank	95592766	6.0	44899.5	43406.0	47258.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000013.1:42980	HG02668#2#JBHIID010000013.1	42980	255761	212781	6	5	+	0	contig_end	flank	97037450	5.0	40389.0	40329.0	44957.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000019.1:30422	HG02668#2#JBHIID010000019.1	30422	76490	46068	2	1	+	0	contig_end	flank	44565396	1.0	44199.0	44199.0	44199.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000021.1:3490926	HG02668#2#JBHIID010000021.1	3490926	3492795	1869	1	1	+	0	flank+DJ	contig_end	3504630					
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000029.1:39975	HG02668#2#JBHIID010000029.1	39975	41844	1869	1	1	+	0	contig_end	contig_end	81139					
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000035.1:41948	HG02668#2#JBHIID010000035.1	41948	43817	1869	1	1	+	0	contig_end	contig_end	65397					
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000036.1:34209	HG02668#2#JBHIID010000036.1	34209	36078	1869	1	1	+	0	contig_end	contig_end	77414					
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000048.1:2605285	HG02668#2#JBHIID010000048.1	2605285	2652215	46930	2	1	+	0	flank+DJ	contig_end	2654927	1.0	45061.0	45061.0	45061.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000049.1:2491854	HG02668#2#JBHIID010000049.1	2491854	2628522	136668	4	4	+	0	flank+DJ	contig_end	2705699	3.0	44943.0	44910.0	44946.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000050.1:2648817	HG02668#2#JBHIID010000050.1	2648817	3055357	406540	10	10	+	0	flank+DJ	contig_end	3087019	9.0	45046.0	43394.0	47092.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000051.1:2364297	HG02668#2#JBHIID010000051.1	2364297	2501662	137365	4	4	+	0	flank+DJ	flank	8081991	3.0	44870.0	44866.0	45760.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000053.1:39382	HG02668#2#JBHIID010000053.1	39382	396927	357545	9	8	+	0	contig_end	contig_end	401957	8.0	44452.0	43425.0	45690.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000054.1:35579	HG02668#2#JBHIID010000054.1	35579	396700	361121	9	9	+	0	contig_end	contig_end	417044	8.0	44929.0	43445.0	45653.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000056.1:41911	HG02668#2#JBHIID010000056.1	41911	450580	408669	10	10	+	0	contig_end	contig_end	473038	9.0	44989.0	44898.0	45756.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000063.1:26993	HG02668#2#JBHIID010000063.1	26993	206442	179449	5	5	+	0	contig_end	contig_end	236237	4.0	44180.0	43456.0	45764.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000070.1:18566	HG02668#2#JBHIID010000070.1	18566	65496	46930	2	1	+	0	contig_end	contig_end	69806	1.0	45061.0	45061.0	45061.0	0.0
HG02668_mat_hprc_r2_v1.0.1	HG02668#2#JBHIID010000071.1:32946	HG02668#2#JBHIID010000071.1	32946	34815	1869	1	1	+	0	contig_end	contig_end	54370					
