assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#CM086959.1:3396364	HG02083#1#CM086959.1	3396364	3733333	336969	8	8	+	0	flank+DJ	flank	102895875	7.0	45554.0	44788.0	63621.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000011.1:8307	HG02083#1#JBHDTV010000011.1	8307	316992	308685	8	8	+	0	contig_end	flank	44965820	7.0	44934.0	40453.0	46102.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000013.1:3762276	HG02083#1#JBHDTV010000013.1	3762276	4073105	310829	8	7	+	0	flank+DJ	flank	74313040	7.0	44844.0	40418.0	46220.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000017.1:2979929	HG02083#1#JBHDTV010000017.1	2979929	3208756	228827	6	5	+	0	gap	flank	43237598	5.0	45727.0	44833.0	45803.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000019.1:32493	HG02083#1#JBHDTV010000019.1	32493	483819	451326	11	10	+	0	contig_end	flank	6759856	10.0	44940.0	44230.0	45987.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000021.1:3317514	HG02083#1#JBHDTV010000021.1	3317514	3319383	1869	1	1	+	0	flank+DJ	contig_end	3331607					
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000026.1:32814	HG02083#1#JBHDTV010000026.1	32814	125198	92384	3	3	+	0	contig_end	contig_end	135692	2.0	45257.5	44962.0	45553.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000027.1:15549	HG02083#1#JBHDTV010000027.1	15549	145726	130177	4	4	+	0	contig_end	contig_end	158827	3.0	42773.0	42759.0	42776.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000030.1:35885	HG02083#1#JBHDTV010000030.1	35885	37754	1869	1	1	+	0	contig_end	contig_end	60830					
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000031.1:10302	HG02083#1#JBHDTV010000031.1	10302	101398	91096	3	3	+	0	contig_end	contig_end	115549	2.0	44613.5	44268.0	44959.0	0.0
HG02083_pat_hprc_r2_v1.0.1	HG02083#1#JBHDTV010000034.1:34097	HG02083#1#JBHDTV010000034.1	34097	121570	87473	3	3	+	0	contig_end	contig_end	147933	2.0	42802.0	42787.0	42817.0	0.0
