assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#CM098811.1:3849894	HG02984#2#CM098811.1	3849894	3895358	45464	2	1	+	0	flank+DJ	flank	96493506	1.0	43595.0	43595.0	43595.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#CM098815.1:4005469	HG02984#2#CM098815.1	4005469	4051380	45911	2	1	+	0	flank+DJ	flank	44012268	1.0	44042.0	44042.0	44042.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#CM098816.1:3822639	HG02984#2#CM098816.1	3822639	4250008	427369	11	11	+	0	flank+DJ	flank	49290440	10.0	45002.5	19840.0	45724.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000024.1:1583	HG02984#2#JBJKON010000024.1	1583	48473	46890	2	2	+	0	contig_end	contig_end	90037	1.0	45021.0	45021.0	45021.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000026.1:37832	HG02984#2#JBJKON010000026.1	37832	174608	136776	4	3	+	0	contig_end	flank	6529011	3.0	44983.0	44853.0	45070.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000031.1:33961	HG02984#2#JBJKON010000031.1	33961	566686	532725	13	13	+	0	contig_end	contig_end	582943	12.0	44223.0	44171.0	44309.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000033.1:29610	HG02984#2#JBJKON010000033.1	29610	211330	181720	5	5	+	0	contig_end	contig_end	233901	4.0	44960.0	44926.0	45004.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000034.1:25307	HG02984#2#JBJKON010000034.1	25307	27176	1869	1	1	+	0	contig_end	contig_end	64750					
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000036.1:38923	HG02984#2#JBJKON010000036.1	38923	223036	184113	5	5	+	0	contig_end	contig_end	243457	4.0	45053.0	45030.0	47107.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000038.1:5089	HG02984#2#JBJKON010000038.1	5089	139620	134531	4	4	+	0	contig_end	contig_end	178940	3.0	44224.0	44203.0	44235.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000041.1:26607	HG02984#2#JBJKON010000041.1	26607	72721	46114	2	2	+	0	contig_end	contig_end	108731	1.0	44245.0	44245.0	44245.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000042.1:33002	HG02984#2#JBJKON010000042.1	33002	79193	46191	2	2	+	0	contig_end	contig_end	90998	1.0	44322.0	44322.0	44322.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000045.1:12732	HG02984#2#JBJKON010000045.1	12732	58906	46174	2	2	+	0	contig_end	contig_end	69957	1.0	44305.0	44305.0	44305.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000050.1:27245	HG02984#2#JBJKON010000050.1	27245	206324	179079	5	5	+	0	contig_end	flank	95277693	4.0	44211.5	44104.0	44683.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000059.1:5336	HG02984#2#JBJKON010000059.1	5336	639066	633730	15	15	+	0	contig_end	contig_end	656132	14.0	45031.5	44270.0	46519.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000062.1:42549	HG02984#2#JBJKON010000062.1	42549	224498	181949	5	5	+	0	contig_end	contig_end	251281	4.0	45024.5	44995.0	45035.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000063.1:3572895	HG02984#2#JBJKON010000063.1	3572895	3751769	178874	5	5	+	0	flank+DJ	contig_end	3788654	4.0	44251.0	44236.0	44267.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000065.1:795509	HG02984#2#JBJKON010000065.1	795509	885980	90471	3	3	+	0	flank+DJ	contig_end	897883	2.0	44301.0	44272.0	44330.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000068.1:21507	HG02984#2#JBJKON010000068.1	21507	156651	135144	4	4	+	0	contig_end	contig_end	191770	3.0	44215.0	44159.0	44901.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000070.1:21104	HG02984#2#JBJKON010000070.1	21104	202639	181535	5	5	+	0	contig_end	contig_end	224688	4.0	44907.0	44899.0	44953.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000071.1:18251	HG02984#2#JBJKON010000071.1	18251	64421	46170	2	2	+	0	contig_end	contig_end	73751	1.0	44301.0	44301.0	44301.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000072.1:27322	HG02984#2#JBJKON010000072.1	27322	73433	46111	2	1	+	0	contig_end	contig_end	79797	1.0	44242.0	44242.0	44242.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000074.1:6266	HG02984#2#JBJKON010000074.1	6266	52460	46194	2	2	+	0	contig_end	contig_end	87602	1.0	44325.0	44325.0	44325.0	0.0
HG02984_mat_hprc_r2_v1.0.1	HG02984#2#JBJKON010000077.1:5516	HG02984#2#JBJKON010000077.1	5516	140345	134829	4	4	+	0	contig_end	contig_end	177125	3.0	44325.0	44309.0	44326.0	0.0
