assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000002.1:36696	HG01934#1#JBHIIA010000002.1	36696	300871	264175	7	6	+	0	contig_end	flank	104367264	6.0	43488.0	43370.0	44893.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000003.1:31111	HG01934#1#JBHIIA010000003.1	31111	122085	90974	3	2	+	0	contig_end	flank	39589611	2.0	44552.5	44115.0	44990.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000007.1:5619	HG01934#1#JBHIIA010000007.1	5619	676394	670775	16	15	+	0	contig_end	flank	45857986	15.0	44791.0	42869.0	44898.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000013.1:38608	HG01934#1#JBHIIA010000013.1	38608	350666	312058	8	7	+	0	contig_end	flank	13617718	7.0	44226.0	44193.0	44864.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000015.1:13576	HG01934#1#JBHIIA010000015.1	13576	371268	357692	9	9	+	0	contig_end	contig_end	403002	8.0	44890.5	41272.0	45914.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000020.1:15074	HG01934#1#JBHIIA010000020.1	15074	105285	90211	3	3	+	0	contig_end	contig_end	140877	2.0	44171.0	44151.0	44191.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000023.1:6370	HG01934#1#JBHIIA010000023.1	6370	53159	46789	2	2	+	0	contig_end	contig_end	62300	1.0	44920.0	44920.0	44920.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000024.1:24369	HG01934#1#JBHIIA010000024.1	24369	26238	1869	1	1	+	0	contig_end	contig_end	61599					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000025.1:34294	HG01934#1#JBHIIA010000025.1	34294	127666	93372	3	3	+	0	contig_end	contig_end	172804	2.0	45752.5	45390.0	46115.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000027.1:928	HG01934#1#JBHIIA010000027.1	928	91864	90936	3	3	+	0	contig_end	contig_end	107723	2.0	44533.5	44175.0	44892.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000029.1:25209	HG01934#1#JBHIIA010000029.1	25209	71997	46788	2	2	+	0	contig_end	contig_end	90633	1.0	44919.0	44919.0	44919.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000030.1:18084	HG01934#1#JBHIIA010000030.1	18084	65655	47571	2	1	+	0	contig_end	contig_end	69655	1.0	45702.0	45702.0	45702.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000036.1:29335	HG01934#1#JBHIIA010000036.1	29335	31204	1869	1	0	+	0	contig_end	contig_end	69483					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000038.1:933	HG01934#1#JBHIIA010000038.1	933	229470	228537	6	6	+	0	contig_end	contig_end	247680	5.0	44175.0	44149.0	49314.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000040.1:32916	HG01934#1#JBHIIA010000040.1	32916	34785	1869	1	1	+	0	contig_end	contig_end	60377					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000044.1:19282	HG01934#1#JBHIIA010000044.1	19282	65923	46641	2	1	+	0	contig_end	contig_end	68653	1.0	44772.0	44772.0	44772.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000045.1:37438	HG01934#1#JBHIIA010000045.1	37438	128981	91543	3	2	+	0	contig_end	contig_end	134492	2.0	44837.0	44833.0	44841.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000046.1:24891	HG01934#1#JBHIIA010000046.1	24891	26760	1869	1	1	+	0	contig_end	contig_end	62591					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000050.1:32270	HG01934#1#JBHIIA010000050.1	32270	79063	46793	2	1	+	0	contig_end	contig_end	85599	1.0	44924.0	44924.0	44924.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000060.1:20094	HG01934#1#JBHIIA010000060.1	20094	21963	1869	1	0	+	0	contig_end	flank	96156371					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000065.1:2863197	HG01934#1#JBHIIA010000065.1	2863197	3043533	180336	5	5	+	0	flank+DJ	contig_end	3063335	4.0	44957.0	43593.0	44960.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000068.1:4222216	HG01934#1#JBHIIA010000068.1	4222216	4445885	223669	6	6	+	0	flank+DJ	contig_end	4463651	5.0	44922.0	43385.0	45010.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000069.1:2740796	HG01934#1#JBHIIA010000069.1	2740796	2742665	1869	1	1	+	0	flank+DJ	contig_end	2781047					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000070.1:3816472	HG01934#1#JBHIIA010000070.1	3816472	3818341	1869	1	1	+	0	flank+DJ	contig_end	3828314					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000075.1:3978166	HG01934#1#JBHIIA010000075.1	3978166	4114732	136566	4	4	+	0	flank+DJ	contig_end	4135783	3.0	44902.0	44881.0	44914.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000077.1:14800	HG01934#1#JBHIIA010000077.1	14800	62018	47218	2	2	+	0	contig_end	contig_end	75040	1.0	45349.0	45349.0	45349.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000081.1:20141	HG01934#1#JBHIIA010000081.1	20141	22010	1869	1	1	+	0	contig_end	contig_end	58424					
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000083.1:33392	HG01934#1#JBHIIA010000083.1	33392	79460	46068	2	2	+	0	contig_end	contig_end	117932	1.0	44199.0	44199.0	44199.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000087.1:28390	HG01934#1#JBHIIA010000087.1	28390	75627	47237	2	2	+	0	contig_end	contig_end	120035	1.0	45368.0	45368.0	45368.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000089.1:5220	HG01934#1#JBHIIA010000089.1	5220	96954	91734	3	2	+	0	contig_end	contig_end	102966	2.0	44932.5	44914.0	44951.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000090.1:5996	HG01934#1#JBHIIA010000090.1	5996	52816	46820	2	2	+	0	contig_end	contig_end	82544	1.0	44951.0	44951.0	44951.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000091.1:9	HG01934#1#JBHIIA010000091.1	9	91812	91803	3	3	+	0	contig_end	contig_end	132020	2.0	44967.0	44957.0	44977.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000092.1:28691	HG01934#1#JBHIIA010000092.1	28691	164596	135905	4	4	+	0	contig_end	contig_end	202283	3.0	44226.0	44223.0	45587.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000093.1:33447	HG01934#1#JBHIIA010000093.1	33447	80236	46789	2	1	+	0	contig_end	contig_end	86614	1.0	44920.0	44920.0	44920.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000097.1:20404	HG01934#1#JBHIIA010000097.1	20404	67633	47229	2	2	+	0	contig_end	contig_end	91339	1.0	45360.0	45360.0	45360.0	0.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000100.1:24144	HG01934#1#JBHIIA010000100.1	24144	26013	1869	1	1	+	0	contig_end	contig_end	59666					
