assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000001.1:18758	NA18565#2#JBIRDY010000001.1	18758	153170	134412	4	4	+	0	contig_end	flank	92697719	3.0	44167.0	44149.0	44227.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000004.1:38816	NA18565#2#JBIRDY010000004.1	38816	129543	90727	3	3	+	0	contig_end	flank	104214260	2.0	44429.0	44027.0	44831.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000006.1:29684	NA18565#2#JBIRDY010000006.1	29684	74803	45119	2	1	+	0	contig_end	flank	39532266	1.0	43250.0	43250.0	43250.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000007.1:14556	NA18565#2#JBIRDY010000007.1	14556	61345	46789	2	1	+	0	contig_end	flank	44999206	1.0	44920.0	44920.0	44920.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000013.1:3481	NA18565#2#JBIRDY010000013.1	3481	183889	180408	5	5	+	0	contig_end	contig_end	220936	4.0	44779.0	44138.0	44843.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000016.1:8730	NA18565#2#JBIRDY010000016.1	8730	278761	270031	7	7	+	0	contig_end	contig_end	319350	6.0	44817.5	44097.0	44821.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000018.1:3135978	NA18565#2#JBIRDY010000018.1	3135978	3137847	1869	1	1	+	0	flank+DJ	contig_end	3148247					
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000019.1:26220	NA18565#2#JBIRDY010000019.1	26220	654046	627826	15	15	+	0	contig_end	contig_end	688301	14.0	44780.5	43991.0	44950.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000022.1:4029	NA18565#2#JBIRDY010000022.1	4029	50953	46924	2	2	+	0	contig_end	contig_end	88607	1.0	45055.0	45055.0	45055.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000024.1:5719	NA18565#2#JBIRDY010000024.1	5719	142685	136966	4	4	+	0	contig_end	contig_end	159219	3.0	45040.0	45009.0	45048.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000026.1:47688	NA18565#2#JBIRDY010000026.1	47688	216680	168992	5	4	+	0	contig_end	contig_end	219287	4.0	40479.5	40424.0	45740.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000029.1:33291	NA18565#2#JBIRDY010000029.1	33291	35160	1869	1	1	+	0	contig_end	contig_end	73278					
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000052.1:3241760	NA18565#2#JBIRDY010000052.1	3241760	3422918	181158	5	5	+	0	flank+DJ	contig_end	3430839	4.0	44885.5	43988.0	45530.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000053.1:2518854	NA18565#2#JBIRDY010000053.1	2518854	2611886	93032	3	3	+	0	flank+DJ	contig_end	2642609	2.0	45581.5	45578.0	45585.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000054.1:32139	NA18565#2#JBIRDY010000054.1	32139	78918	46779	2	2	+	0	contig_end	flank	7126614	1.0	44910.0	44910.0	44910.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000060.1:2359976	NA18565#2#JBIRDY010000060.1	2359976	2361845	1869	1	1	+	0	flank+DJ	contig_end	2372510					
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000062.1:39087	NA18565#2#JBIRDY010000062.1	39087	247419	208332	5	4	+	0	contig_end	contig_end	250202	4.0	45578.0	44784.0	70523.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000063.1:42432	NA18565#2#JBIRDY010000063.1	42432	224266	181834	5	4	+	0	contig_end	contig_end	224961	4.0	44993.0	44971.0	45008.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000067.1:35487	NA18565#2#JBIRDY010000067.1	35487	170316	134829	4	3	+	0	contig_end	contig_end	176506	3.0	44758.0	43290.0	44912.0	0.0
NA18565_hap2_hprc_r2_v1.0.1	NA18565#2#JBIRDY010000070.1:36323	NA18565#2#JBIRDY010000070.1	36323	38192	1869	1	1	+	0	contig_end	contig_end	61364					
