assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#CM089093.1:2759074	HG01123#1#CM089093.1	2759074	3037945	278871	7	6	+	0	flank+DJ	flank	42539291	6.0	45355.5	44904.0	51090.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000012.1:3501581	HG01123#1#JAGYYZ020000012.1	3501581	3941466	439885	10	8	+	0	flank+DJ	flank	100354326	9.0	44215.0	44113.0	82017.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000013.1:34873	HG01123#1#JAGYYZ020000013.1	34873	390931	356058	8	7	+	0	contig_end	flank	44998938	7.0	44930.0	44224.0	64701.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000015.1:37219	HG01123#1#JAGYYZ020000015.1	37219	258366	221147	6	5	+	0	contig_end	flank	91812026	5.0	43388.0	43379.0	44838.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000018.1:2908776	HG01123#1#JAGYYZ020000018.1	2908776	2910645	1869	1	1	+	0	flank+DJ	contig_end	2938500					
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000026.1:30628	HG01123#1#JAGYYZ020000026.1	30628	257708	227080	6	6	+	0	contig_end	contig_end	269245	5.0	45598.0	44182.0	45638.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000027.1:25641	HG01123#1#JAGYYZ020000027.1	25641	463083	437442	10	10	+	0	contig_end	contig_end	486078	9.0	44942.0	44174.0	63195.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000031.1:12235	HG01123#1#JAGYYZ020000031.1	12235	59054	46819	2	1	+	0	contig_end	contig_end	64319	1.0	44950.0	44950.0	44950.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000038.1:13125	HG01123#1#JAGYYZ020000038.1	13125	59924	46799	2	2	+	0	contig_end	contig_end	89857	1.0	44930.0	44930.0	44930.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000039.1:20792	HG01123#1#JAGYYZ020000039.1	20792	66837	46045	2	2	+	0	contig_end	contig_end	82354	1.0	44176.0	44176.0	44176.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000051.1:28044	HG01123#1#JAGYYZ020000051.1	28044	120419	92375	3	2	+	0	contig_end	contig_end	127248	2.0	45253.0	44965.0	45541.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000054.1:3525653	HG01123#1#JAGYYZ020000054.1	3525653	3571202	45549	2	2	+	0	flank+DJ	flank	49141750	1.0	43680.0	43680.0	43680.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000055.1:15672	HG01123#1#JAGYYZ020000055.1	15672	199323	183651	5	4	+	0	contig_end	contig_end	205674	4.0	45592.0	44980.0	45618.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000056.1:3491349	HG01123#1#JAGYYZ020000056.1	3491349	3710156	218807	6	6	+	0	flank+DJ	contig_end	3739438	5.0	43384.0	43379.0	43419.0	2.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000060.1:10118	HG01123#1#JAGYYZ020000060.1	10118	56879	46761	2	2	+	0	contig_end	contig_end	83509	1.0	44892.0	44892.0	44892.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000062.1:51895	HG01123#1#JAGYYZ020000062.1	51895	104844	52949	2	2	+	0	contig_end	contig_end	146458	1.0	51080.0	51080.0	51080.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000072.1:12814	HG01123#1#JAGYYZ020000072.1	12814	105879	93065	3	3	+	0	contig_end	contig_end	120844	2.0	45598.0	45595.0	45601.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000073.1:35669	HG01123#1#JAGYYZ020000073.1	35669	37538	1869	1	1	+	0	contig_end	contig_end	57896					
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000074.1:29509	HG01123#1#JAGYYZ020000074.1	29509	31378	1869	1	1	+	0	contig_end	contig_end	63398					
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000075.1:13614	HG01123#1#JAGYYZ020000075.1	13614	105355	91741	3	2	+	0	contig_end	contig_end	109383	2.0	44936.0	44932.0	44940.0	0.0
HG01123_pat_hprc_r2_v1.0.1	HG01123#1#JAGYYZ020000076.1:20493	HG01123#1#JAGYYZ020000076.1	20493	112923	92430	3	3	+	0	contig_end	contig_end	154029	2.0	45280.5	44935.0	45626.0	0.0
