assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000001.1:3334715	HG01074#1#JBHIHW010000001.1	3334715	3516683	181968	5	4	+	0	flank+DJ	flank	23728762	4.0	46138.0	40455.0	47368.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000011.1:4591	HG01074#1#JBHIHW010000011.1	4591	6460	1869	1	1	+	0	contig_end	flank	44996654					
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000014.1:15338	HG01074#1#JBHIHW010000014.1	15338	108108	92770	3	2	+	0	contig_end	flank	95486100	2.0	45450.5	44841.0	46060.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000016.1:2558342	HG01074#1#JBHIHW010000016.1	2558342	2604685	46343	2	1	-	0	flank	flank	37537152	1.0	44474.0	44474.0	44474.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000018.1:1989	HG01074#1#JBHIHW010000018.1	1989	272442	270453	7	6	+	0	contig_end	flank	2737882	6.0	44871.0	44196.0	44915.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000019.1:17091	HG01074#1#JBHIHW010000019.1	17091	198754	181663	5	5	+	0	contig_end	contig_end	225310	4.0	45032.0	44328.0	45402.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000020.1:28155	HG01074#1#JBHIHW010000020.1	28155	210322	182167	5	5	+	0	contig_end	flank	3254400	4.0	44953.0	44777.0	45615.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000021.1:14064	HG01074#1#JBHIHW010000021.1	14064	59305	45241	2	2	+	0	contig_end	contig_end	72545	1.0	43372.0	43372.0	43372.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000026.1:13433	HG01074#1#JBHIHW010000026.1	13433	104372	90939	3	3	+	0	contig_end	contig_end	116110	2.0	44535.0	44142.0	44928.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000027.1:901	HG01074#1#JBHIHW010000027.1	901	139845	138944	4	3	+	0	contig_end	contig_end	141107	3.0	46063.0	44942.0	46070.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000028.1:18677	HG01074#1#JBHIHW010000028.1	18677	110319	91642	3	3	+	0	contig_end	contig_end	144149	2.0	44886.5	44814.0	44959.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000030.1:29827	HG01074#1#JBHIHW010000030.1	29827	76594	46767	2	2	+	0	contig_end	contig_end	93597	1.0	44898.0	44898.0	44898.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000031.1:19384	HG01074#1#JBHIHW010000031.1	19384	287197	267813	7	7	+	0	contig_end	contig_end	296134	6.0	44782.0	43356.0	44834.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000033.1:18289	HG01074#1#JBHIHW010000033.1	18289	499993	481704	12	11	+	0	contig_end	contig_end	504829	11.0	43351.0	43328.0	45317.0	0.0
HG01074_pat_hprc_r2_v1.0.1	HG01074#1#JBHIHW010000035.1:14919	HG01074#1#JBHIHW010000035.1	14919	60988	46069	2	2	+	0	contig_end	contig_end	73652	1.0	44200.0	44200.0	44200.0	0.0
