assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#CM099895.1:2869078	HG02392#2#CM099895.1	2869078	3071910	202832	6	5	+	0	flank+DJ	flank	100073353	5.0	40295.0	39519.0	40547.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#CM099898.1:3513546	HG02392#2#CM099898.1	3513546	3560324	46778	2	2	+	0	flank+DJ	flank	48150198	1.0	44909.0	44909.0	44909.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000009.1:26399	HG02392#2#JBHIKF010000009.1	26399	28268	1869	1	0	+	0	contig_end	flank	104309624					
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000020.1:35989	HG02392#2#JBHIKF010000020.1	35989	441849	405860	10	9	+	0	contig_end	contig_end	448562	9.0	44962.0	44173.0	45559.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000023.1:30591	HG02392#2#JBHIKF010000023.1	30591	170070	139479	4	4	+	0	contig_end	contig_end	185477	3.0	46086.0	45407.0	46117.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000028.1:30576	HG02392#2#JBHIKF010000028.1	30576	107950	77374	2	3	+	0	contig_end	gap	404859	1.0	75505.0	75505.0	75505.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000028.1:288856	HG02392#2#JBHIKF010000028.1	288856	383003	94147	3	3	+	0	gap	contig_end	404859	2.0	46139.0	46137.0	46141.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000029.1:33465	HG02392#2#JBHIKF010000029.1	33465	35334	1869	1	1	+	0	contig_end	contig_end	72047					
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000030.1:36853	HG02392#2#JBHIKF010000030.1	36853	83639	46786	2	1	+	0	contig_end	contig_end	84919	1.0	44971.0	44971.0	44971.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000032.1:3220	HG02392#2#JBHIKF010000032.1	3220	138666	135446	4	4	+	0	contig_end	contig_end	176864	3.0	43374.0	43296.0	46907.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000034.1:24498	HG02392#2#JBHIKF010000034.1	24498	429928	405430	10	9	+	0	contig_end	contig_end	432679	9.0	44706.0	43381.0	46209.0	2.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000035.1:14476	HG02392#2#JBHIKF010000035.1	14476	285112	270636	7	7	+	0	contig_end	contig_end	301289	6.0	44793.5	44787.0	44807.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000036.1:34201	HG02392#2#JBHIKF010000036.1	34201	115888	81687	3	2	+	0	contig_end	contig_end	120125	2.0	39909.0	39524.0	40294.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000037.1:11358	HG02392#2#JBHIKF010000037.1	11358	283669	272311	7	6	+	0	contig_end	contig_end	285793	6.0	45073.5	45071.0	45076.0	0.0
HG02392_hap2_hprc_r2_v1.0.1	HG02392#2#JBHIKF010000041.1:24535	HG02392#2#JBHIKF010000041.1	24535	71239	46704	2	2	+	0	contig_end	contig_end	89626	1.0	44835.0	44835.0	44835.0	0.0
