assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#CM088422.1:2851691	HG04157#1#CM088422.1	2851691	2942551	90860	3	2	+	0	flank+DJ	flank	42431596	2.0	44495.0	43653.0	45337.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000012.1:17801	HG04157#1#JBHIGU010000012.1	17801	64462	46661	2	1	+	0	contig_end	flank	93585981	1.0	44792.0	44792.0	44792.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000014.1:23283	HG04157#1#JBHIGU010000014.1	23283	203918	180635	5	5	+	0	contig_end	gap	95907280	4.0	44693.5	44591.0	44788.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000014.1:519601	HG04157#1#JBHIGU010000014.1	519601	608104	88503	3	3	+	0	gap	flank	95907280	2.0	43317.0	43221.0	43413.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000021.1:4149732	HG04157#1#JBHIGU010000021.1	4149732	4151601	1869	1	1	+	0	flank+DJ	contig_end	4160909					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000031.1:18596	HG04157#1#JBHIGU010000031.1	18596	199737	181141	5	5	+	0	contig_end	contig_end	232648	4.0	44820.5	44807.0	44824.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000037.1:28522	HG04157#1#JBHIGU010000037.1	28522	76342	47820	2	2	+	0	contig_end	contig_end	100082	1.0	45951.0	45951.0	45951.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000040.1:27155	HG04157#1#JBHIGU010000040.1	27155	29024	1869	1	1	+	0	contig_end	contig_end	59945					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000043.1:15347	HG04157#1#JBHIGU010000043.1	15347	60727	45380	2	1	+	0	contig_end	contig_end	64904	1.0	43511.0	43511.0	43511.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000044.1:45811	HG04157#1#JBHIGU010000044.1	45811	91977	46166	2	2	+	0	contig_end	contig_end	105762	1.0	44297.0	44297.0	44297.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000046.1:60972	HG04157#1#JBHIGU010000046.1	60972	62841	1869	1	1	+	0	contig_end+DJ	contig_end	84388					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000048.1:13335	HG04157#1#JBHIGU010000048.1	13335	83914	70579	2	2	+	0	contig_end	contig_end	125556	1.0	68710.0	68710.0	68710.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000054.1:14945	HG04157#1#JBHIGU010000054.1	14945	105252	90307	3	3	+	0	contig_end	contig_end	113738	2.0	44219.0	43453.0	44985.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000058.1:15144	HG04157#1#JBHIGU010000058.1	15144	60509	45365	2	2	+	0	contig_end	contig_end	79090	1.0	43496.0	43496.0	43496.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000061.1:780607	HG04157#1#JBHIGU010000061.1	780607	917626	137019	4	3	+	0	flank+DJ	flank	107400062	3.0	45142.0	44798.0	45214.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000078.1:3034254	HG04157#1#JBHIGU010000078.1	3034254	3169518	135264	4	4	+	0	flank+DJ	contig_end	3192725	3.0	44470.0	44449.0	44476.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000089.1:2272	HG04157#1#JBHIGU010000089.1	2272	446201	443929	11	10	+	0	contig_end	contig_end	497409	10.0	44434.5	43404.0	44479.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000094.1:20032	HG04157#1#JBHIGU010000094.1	20032	66703	46671	2	2	+	0	contig_end	contig_end	74792	1.0	44802.0	44802.0	44802.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000100.1:3683	HG04157#1#JBHIGU010000100.1	3683	95169	91486	3	3	+	0	contig_end	contig_end	114312	2.0	44808.5	44807.0	44810.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000101.1:12476	HG04157#1#JBHIGU010000101.1	12476	198019	185543	5	5	+	0	contig_end	contig_end	210750	4.0	46086.0	45346.0	46156.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000104.1:17948	HG04157#1#JBHIGU010000104.1	17948	19817	1869	1	1	+	0	contig_end	contig_end	56208					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000109.1:7975	HG04157#1#JBHIGU010000109.1	7975	96875	88900	3	2	+	0	contig_end	contig_end	101047	2.0	43515.5	43497.0	43534.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000111.1:41465	HG04157#1#JBHIGU010000111.1	41465	89493	48028	2	2	+	0	contig_end	contig_end	101002	1.0	46159.0	46159.0	46159.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000112.1:23193	HG04157#1#JBHIGU010000112.1	23193	25062	1869	1	0	+	0	contig_end	contig_end	76387					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000115.1:21953	HG04157#1#JBHIGU010000115.1	21953	113376	91423	3	2	+	0	contig_end	contig_end	120488	2.0	44777.0	44768.0	44786.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000116.1:13463	HG04157#1#JBHIGU010000116.1	13463	15332	1869	1	1	+	0	contig_end	contig_end	50953					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000117.1:14011	HG04157#1#JBHIGU010000117.1	14011	102915	88904	3	2	+	0	contig_end	contig_end	105369	2.0	43517.5	43510.0	43525.0	0.0
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000118.1:14357	HG04157#1#JBHIGU010000118.1	14357	16226	1869	1	1	+	0	contig_end	contig_end	53800					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000121.1:32698	HG04157#1#JBHIGU010000121.1	32698	34567	1869	1	1	+	0	contig_end	contig_end	73375					
HG04157_pat_hprc_r2_v1.0.1	HG04157#1#JBHIGU010000123.1:13888	HG04157#1#JBHIGU010000123.1	13888	15757	1869	1	1	+	0	contig_end	contig_end	52371					
