assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#CM089380.1:3499159	HG00544#1#CM089380.1	3499159	3544090	44931	2	1	+	0	flank+DJ	flank	42907728	1.0	43062.0	43062.0	43062.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#CM089381.1:3516898	HG00544#1#CM089381.1	3516898	3608890	91992	3	2	+	0	flank+DJ	flank	48607338	2.0	45061.5	44976.0	45147.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000006.1:32164	HG00544#1#JBHIIM010000006.1	32164	260294	228130	6	5	+	0	contig_end	flank	104394352	5.0	45988.0	44028.0	46114.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000008.1:12703	HG00544#1#JBHIIM010000008.1	12703	60208	47505	2	1	+	0	contig_end	flank	93122144	1.0	45636.0	45636.0	45636.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000015.1:2404431	HG00544#1#JBHIIM010000015.1	2404431	2541369	136938	4	3	+	0	flank+DJ	contig_end	2546634	3.0	45021.0	45020.0	45028.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000016.1:26794	HG00544#1#JBHIIM010000016.1	26794	73582	46788	2	2	+	0	contig_end	contig_end	110523	1.0	44919.0	44919.0	44919.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000018.1:17612	HG00544#1#JBHIIM010000018.1	17612	108500	90888	3	3	+	0	contig_end	contig_end	119405	2.0	44509.5	44106.0	44913.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000020.1:14548	HG00544#1#JBHIIM010000020.1	14548	235990	221442	6	6	+	0	contig_end	contig_end	255303	5.0	44928.0	40505.0	44957.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000024.1:31252	HG00544#1#JBHIIM010000024.1	31252	259664	228412	6	5	+	0	contig_end	contig_end	266039	5.0	45509.0	44039.0	45963.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000037.1:31067	HG00544#1#JBHIIM010000037.1	31067	32936	1869	1	0	+	0	contig_end	flank	95836982					
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000042.1:3258651	HG00544#1#JBHIIM010000042.1	3258651	3396759	138108	4	3	+	0	flank+DJ	contig_end	3423194	3.0	45060.0	45019.0	46160.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000043.1:2905430	HG00544#1#JBHIIM010000043.1	2905430	2907299	1869	1	1	+	0	flank+DJ	contig_end	2927472					
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000045.1:19902	HG00544#1#JBHIIM010000045.1	19902	246249	226347	6	6	+	0	contig_end	contig_end	274505	5.0	44919.0	44812.0	44939.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000046.1:14417	HG00544#1#JBHIIM010000046.1	14417	420900	406483	10	10	+	0	contig_end	contig_end	438409	9.0	44831.0	44797.0	45535.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000047.1:9573	HG00544#1#JBHIIM010000047.1	9573	229879	220306	6	5	+	0	contig_end	contig_end	256745	5.0	44998.0	39633.0	45022.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000048.1:18610	HG00544#1#JBHIIM010000048.1	18610	289519	270909	7	6	+	0	contig_end	contig_end	296679	6.0	44943.5	44228.0	45030.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000052.1:13387	HG00544#1#JBHIIM010000052.1	13387	149394	136007	4	4	+	0	contig_end	contig_end	172264	3.0	44866.0	43628.0	45644.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000053.1:32285	HG00544#1#JBHIIM010000053.1	32285	34154	1869	1	1	+	0	contig_end	contig_end	62064					
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000054.1:70	HG00544#1#JBHIIM010000054.1	70	46782	46712	2	2	+	0	contig_end	contig_end	69276	1.0	44843.0	44843.0	44843.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000055.1:2480	HG00544#1#JBHIIM010000055.1	2480	49893	47413	2	1	+	0	contig_end	contig_end	56690	1.0	45544.0	45544.0	45544.0	0.0
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000060.1:26673	HG00544#1#JBHIIM010000060.1	26673	28542	1869	1	1	+	0	contig_end	contig_end	58793					
HG00544_pat_hprc_r2_v1.0.1	HG00544#1#JBHIIM010000061.1:20130	HG00544#1#JBHIIM010000061.1	20130	21999	1869	1	1	+	0	contig_end	contig_end	50261					
