assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000011.1:6517	HG02080#1#JAHEOW020000011.1	6517	993696	987179	23	22	+	0	contig_end	flank	97344534	22.0	44898.5	43550.0	45029.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000015.1:32023	HG02080#1#JAHEOW020000015.1	32023	33892	1869	1	1	+	0	contig_end	flank	40972940					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000021.1:13583	HG02080#1#JAHEOW020000021.1	13583	15452	1869	1	1	+	0	contig_end	flank	3547511					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000022.1:26865	HG02080#1#JAHEOW020000022.1	26865	163746	136881	4	4	+	0	contig_end	contig_end	193368	3.0	45004.0	45002.0	45006.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000025.1:31251	HG02080#1#JAHEOW020000025.1	31251	121455	90204	3	3	+	0	contig_end	contig_end	149968	2.0	44167.5	43485.0	44850.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000026.1:43347	HG02080#1#JAHEOW020000026.1	43347	45216	1869	1	1	+	0	contig_end	contig_end	82501					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000028.1:40165	HG02080#1#JAHEOW020000028.1	40165	175637	135472	4	3	+	0	contig_end	contig_end	179567	3.0	44780.0	44042.0	44781.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000029.1:962	HG02080#1#JAHEOW020000029.1	962	332574	331612	9	9	+	0	contig_end	contig_end	369062	8.0	41216.0	41153.0	41288.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000030.1:42371	HG02080#1#JAHEOW020000030.1	42371	44240	1869	1	1	+	0	contig_end	contig_end	66355					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000031.1:32563	HG02080#1#JAHEOW020000031.1	32563	119991	87428	3	1	+	0	contig_end	contig_end	138458	2.0	42779.5	42724.0	42835.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000032.1:9776	HG02080#1#JAHEOW020000032.1	9776	56618	46842	2	2	+	0	contig_end	contig_end	69481	1.0	44973.0	44973.0	44973.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000033.1:14850	HG02080#1#JAHEOW020000033.1	14850	61654	46804	2	2	+	0	contig_end	contig_end	81303	1.0	44935.0	44935.0	44935.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000036.1:36346	HG02080#1#JAHEOW020000036.1	36346	83891	47545	2	2	+	0	contig_end	contig_end	100495	1.0	45676.0	45676.0	45676.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000037.1:28761	HG02080#1#JAHEOW020000037.1	28761	30630	1869	1	1	+	0	contig_end	contig_end	50161					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000039.1:40642	HG02080#1#JAHEOW020000039.1	40642	87483	46841	2	2	+	0	contig_end	contig_end	97009	1.0	44972.0	44972.0	44972.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000041.1:28650	HG02080#1#JAHEOW020000041.1	28650	120512	91862	3	3	+	0	contig_end	contig_end	143863	2.0	44996.5	44977.0	45016.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000042.1:38411	HG02080#1#JAHEOW020000042.1	38411	81548	43137	2	2	+	0	contig_end	contig_end	109745	1.0	41268.0	41268.0	41268.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000047.1:3238823	HG02080#1#JAHEOW020000047.1	3238823	3330399	91576	3	3	+	0	flank+DJ	contig_end	3352823	2.0	44853.5	44848.0	44859.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000053.1:2302332	HG02080#1#JAHEOW020000053.1	2302332	2394206	91874	3	3	+	0	flank+DJ	contig_end	2421143	2.0	45002.5	44997.0	45008.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000054.1:5510187	HG02080#1#JAHEOW020000054.1	5510187	5512056	1869	1	1	+	0	flank+DJ	contig_end	5526167					
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000056.1:3172973	HG02080#1#JAHEOW020000056.1	3172973	3354745	181772	5	5	+	0	flank+DJ	contig_end	3385327	4.0	44977.0	44966.0	44983.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000057.1:2928495	HG02080#1#JAHEOW020000057.1	2928495	3096954	168459	5	4	+	0	flank+DJ	flank	3238510	4.0	41275.0	41207.0	42833.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000058.1:12509	HG02080#1#JAHEOW020000058.1	12509	415166	402657	10	10	+	0	contig_end	contig_end	452275	9.0	44992.0	40460.0	45143.0	0.0
HG02080_pat_hprc_r2_v1.0.1	HG02080#1#JAHEOW020000060.1:32803	HG02080#1#JAHEOW020000060.1	32803	79706	46903	2	2	+	0	contig_end	contig_end	106367	1.0	45034.0	45034.0	45034.0	0.0
