assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000012.1:36767	HG01786#1#JBHIIW010000012.1	36767	82725	45958	2	1	+	0	contig_end	flank	45733016	1.0	44089.0	44089.0	44089.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000014.1:10083	HG01786#1#JBHIIW010000014.1	10083	187334	177251	5	5	+	0	contig_end	gap	93501741	4.0	43828.0	43503.0	44223.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000014.1:493760	HG01786#1#JBHIIW010000014.1	493760	540444	46684	2	1	+	0	gap	gap	93501741	1.0	44815.0	44815.0	44815.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000018.1:27603	HG01786#1#JBHIIW010000018.1	27603	752085	724482	17	16	+	0	contig_end	flank	1455359	16.0	44935.5	43371.0	49642.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000020.1:21442	HG01786#1#JBHIIW010000020.1	21442	157361	135919	4	4	+	0	contig_end	flank	3472653	3.0	44955.0	44096.0	44999.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000021.1:45994	HG01786#1#JBHIIW010000021.1	45994	403404	357410	9	8	+	0	contig_end	flank	2637233	8.0	44755.0	43296.0	46073.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000023.1:6108	HG01786#1#JBHIIW010000023.1	6108	364459	358351	9	8	+	0	contig_end	contig_end	366131	8.0	44559.0	44174.0	44945.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000024.1:38359	HG01786#1#JBHIIW010000024.1	38359	330106	291747	8	7	+	0	contig_end	contig_end	355027	7.0	44583.0	21958.0	45000.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000025.1:26458	HG01786#1#JBHIIW010000025.1	26458	342822	316364	8	8	+	0	contig_end	contig_end	379675	7.0	44931.0	44914.0	44940.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000026.1:20788	HG01786#1#JBHIIW010000026.1	20788	200201	179413	5	5	+	0	contig_end	contig_end	212024	4.0	44733.0	43323.0	44755.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000030.1:8667	HG01786#1#JBHIIW010000030.1	8667	59811	51144	2	2	+	0	contig_end	contig_end	73925	1.0	49275.0	49275.0	49275.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000031.1:9676	HG01786#1#JBHIIW010000031.1	9676	144723	135047	4	4	+	0	contig_end	contig_end	156443	3.0	44220.0	44193.0	44765.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000033.1:37699	HG01786#1#JBHIIW010000033.1	37699	83784	46085	2	2	+	0	contig_end	contig_end	100747	1.0	44216.0	44216.0	44216.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000034.1:20600	HG01786#1#JBHIIW010000034.1	20600	202053	181453	5	4	+	0	contig_end	contig_end	206110	4.0	44918.5	44759.0	44988.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000037.1:11368	HG01786#1#JBHIIW010000037.1	11368	101646	90278	3	3	+	0	contig_end	contig_end	132546	2.0	44204.5	44198.0	44211.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000038.1:32723	HG01786#1#JBHIIW010000038.1	32723	34592	1869	1	1	+	0	contig_end	contig_end	64390					
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000039.1:42061	HG01786#1#JBHIIW010000039.1	42061	43930	1869	1	1	+	0	contig_end	contig_end	63961					
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000045.1:14245	HG01786#1#JBHIIW010000045.1	14245	238900	224655	6	5	+	0	contig_end	flank	98804094	5.0	44541.0	43419.0	46069.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000055.1:5899240	HG01786#1#JBHIIW010000055.1	5899240	5901109	1869	1	1	+	0	flank+DJ	contig_end	5912432					
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000056.1:4012911	HG01786#1#JBHIIW010000056.1	4012911	4058293	45382	2	2	+	0	flank+DJ	contig_end	4070483	1.0	43513.0	43513.0	43513.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000058.1:862295	HG01786#1#JBHIIW010000058.1	862295	1478530	616235	15	14	+	0	flank+DJ	contig_end	1533700	14.0	43618.5	43376.0	44874.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000059.1:9233	HG01786#1#JBHIIW010000059.1	9233	188767	179534	5	5	+	0	contig_end	contig_end	225721	4.0	44234.0	44224.0	44976.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000061.1:12722	HG01786#1#JBHIIW010000061.1	12722	278240	265518	7	6	+	0	contig_end	contig_end	282597	6.0	43503.0	43362.0	44974.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000065.1:13624	HG01786#1#JBHIIW010000065.1	13624	425900	412276	10	10	+	0	contig_end	contig_end	440659	9.0	45441.0	44909.0	46828.0	0.0
HG01786_hap1_hprc_r2_v1.0.1	HG01786#1#JBHIIW010000067.1:621772	HG01786#1#JBHIIW010000067.1	621772	713518	91746	3	3	+	0	flank+DJ	contig_end	725911	2.0	44938.5	44936.0	44941.0	0.0
