assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000004.1:20195	HG02135#2#JBHIGN010000004.1	20195	246513	226318	6	5	+	0	contig_end	flank	103989823	5.0	44871.0	44793.0	44991.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000005.1:33000	HG02135#2#JBHIGN010000005.1	33000	464332	431332	11	10	+	0	contig_end	flank	43847490	10.0	44874.0	27655.0	45090.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000021.1:3026401	HG02135#2#JBHIGN010000021.1	3026401	3117800	91399	3	3	+	0	flank+DJ	contig_end	3136834	2.0	44765.0	44765.0	44765.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000023.1:14370	HG02135#2#JBHIGN010000023.1	14370	61235	46865	2	1	+	0	contig_end	contig_end	68005	1.0	44996.0	44996.0	44996.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000028.1:23322	HG02135#2#JBHIGN010000028.1	23322	69935	46613	2	2	+	0	contig_end	contig_end	93997	1.0	44743.0	44743.0	44743.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000030.1:32972	HG02135#2#JBHIGN010000030.1	32972	126981	94009	3	3	+	0	contig_end	contig_end	161178	2.0	46070.0	46066.0	46074.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000031.1:18316	HG02135#2#JBHIGN010000031.1	18316	336757	318441	8	8	+	0	contig_end	contig_end	377048	7.0	45015.0	44162.0	46138.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000034.1:12311	HG02135#2#JBHIGN010000034.1	12311	104321	92010	3	3	+	0	contig_end	contig_end	134569	2.0	45070.5	45070.0	45071.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000036.1:19663	HG02135#2#JBHIGN010000036.1	19663	66333	46670	2	1	+	0	contig_end	contig_end	72531	1.0	44801.0	44801.0	44801.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000037.1:9926	HG02135#2#JBHIGN010000037.1	9926	58193	48267	2	2	+	0	contig_end	contig_end	76933	1.0	46398.0	46398.0	46398.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000039.1:21702	HG02135#2#JBHIGN010000039.1	21702	23571	1869	1	1	+	0	contig_end	contig_end	53919					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000041.1:14536	HG02135#2#JBHIGN010000041.1	14536	16405	1869	1	1	+	0	contig_end	contig_end	55756					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000043.1:9749	HG02135#2#JBHIGN010000043.1	9749	52146	42397	2	1	+	0	contig_end	contig_end	57806	1.0	40528.0	40528.0	40528.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000044.1:15367	HG02135#2#JBHIGN010000044.1	15367	105461	90094	3	2	+	0	contig_end	flank	39663343	2.0	44112.5	44010.0	44215.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000049.1:8639	HG02135#2#JBHIGN010000049.1	8639	144427	135788	4	3	+	0	contig_end	flank	91932812	3.0	44834.0	44174.0	44911.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000051.1:9925	HG02135#2#JBHIGN010000051.1	9925	187154	177229	5	4	+	0	contig_end	flank	97795884	4.0	44022.5	43241.0	44077.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000062.1:4611527	HG02135#2#JBHIGN010000062.1	4611527	4653922	42395	2	1	+	0	flank+DJ	contig_end	4658475	1.0	40526.0	40526.0	40526.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000064.1:2736549	HG02135#2#JBHIGN010000064.1	2736549	2738418	1869	1	1	+	0	flank+DJ	contig_end	2767994					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000065.1:3147111	HG02135#2#JBHIGN010000065.1	3147111	3632829	485718	12	12	+	0	flank+DJ	contig_end	3675968	11.0	44408.0	41206.0	48211.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000071.1:28767	HG02135#2#JBHIGN010000071.1	28767	117286	88519	3	2	+	0	contig_end	contig_end	117286	2.0	43331.0	41859.0	44803.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000073.1:28337	HG02135#2#JBHIGN010000073.1	28337	74636	46299	2	2	+	0	contig_end	contig_end	95501	1.0	44430.0	44430.0	44430.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000075.1:7904	HG02135#2#JBHIGN010000075.1	7904	50304	42400	2	1	+	0	contig_end	contig_end	55866	1.0	40531.0	40531.0	40531.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000077.1:31091	HG02135#2#JBHIGN010000077.1	31091	209866	178775	5	5	+	0	contig_end	contig_end	217803	4.0	44200.0	44146.0	44360.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000078.1:20390	HG02135#2#JBHIGN010000078.1	20390	66647	46257	2	2	+	0	contig_end	contig_end	99416	1.0	44388.0	44388.0	44388.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000081.1:14605	HG02135#2#JBHIGN010000081.1	14605	61585	46980	2	1	+	0	contig_end	contig_end	67791	1.0	45111.0	45111.0	45111.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000082.1:14104	HG02135#2#JBHIGN010000082.1	14104	105368	91264	3	3	+	0	contig_end	contig_end	126099	2.0	44697.5	44399.0	44996.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000085.1:28833	HG02135#2#JBHIGN010000085.1	28833	119468	90635	3	3	+	0	contig_end	contig_end	138672	2.0	44383.0	44353.0	44413.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000086.1:19511	HG02135#2#JBHIGN010000086.1	19511	21380	1869	1	1	+	0	contig_end	contig_end	61656					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000087.1:24903	HG02135#2#JBHIGN010000087.1	24903	71638	46735	2	2	+	0	contig_end	contig_end	110400	1.0	44866.0	44866.0	44866.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000090.1:21420	HG02135#2#JBHIGN010000090.1	21420	23289	1869	1	1	+	0	contig_end	contig_end	55881					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000091.1:13426	HG02135#2#JBHIGN010000091.1	13426	169074	155648	5	5	+	0	contig_end	contig_end	197034	4.0	42726.0	22666.0	45661.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000092.1:42755	HG02135#2#JBHIGN010000092.1	42755	176851	134096	4	4	+	0	contig_end	contig_end	204221	3.0	44104.0	43969.0	44154.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000093.1:18992	HG02135#2#JBHIGN010000093.1	18992	64863	45871	2	2	+	0	contig_end	contig_end	89436	1.0	44005.0	44005.0	44005.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000094.1:22360	HG02135#2#JBHIGN010000094.1	22360	24229	1869	1	1	+	0	contig_end	contig_end	60272					
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000095.1:10243	HG02135#2#JBHIGN010000095.1	10243	100225	89982	3	3	+	0	contig_end	contig_end	119842	2.0	44056.5	44012.0	44101.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000098.1:21816	HG02135#2#JBHIGN010000098.1	21816	64084	42268	2	2	+	0	contig_end	contig_end	86393	1.0	40399.0	40399.0	40399.0	0.0
HG02135_mat_hprc_r2_v1.0.1	HG02135#2#JBHIGN010000100.1:4425	HG02135#2#JBHIGN010000100.1	4425	50305	45880	2	2	+	0	contig_end	contig_end	63274	1.0	44011.0	44011.0	44011.0	0.0
