assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#CM089140.1:2850506	HG01071#2#CM089140.1	2850506	3251876	401370	10	9	+	0	flank+DJ	flank	49333911	9.0	45568.0	39727.0	45577.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000006.1:43036	HG01071#2#JAHBCE020000006.1	43036	179867	136831	4	3	+	0	contig_end	flank	5475521	3.0	44909.0	44893.0	45160.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000008.1:22568	HG01071#2#JAHBCE020000008.1	22568	113405	90837	3	2	+	0	contig_end	flank	103013677	2.0	44484.0	44008.0	44960.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000010.1:22733	HG01071#2#JAHBCE020000010.1	22733	114302	91569	3	2	+	0	contig_end	flank	97084986	2.0	44850.0	44761.0	44939.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000017.1:34651	HG01071#2#JAHBCE020000017.1	34651	81416	46765	2	1	+	0	contig_end	flank	10685621	1.0	44896.0	44896.0	44896.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000018.1:4275590	HG01071#2#JAHBCE020000018.1	4275590	4369844	94254	3	3	+	0	flank+DJ	contig_end	4390767	2.0	46192.5	46189.0	46196.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000020.1:23720	HG01071#2#JAHBCE020000020.1	23720	25589	1869	1	1	+	0	contig_end	contig_end	54554					
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000021.1:19777	HG01071#2#JAHBCE020000021.1	19777	21646	1869	1	1	+	0	contig_end	contig_end	51804					
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000022.1:35559	HG01071#2#JAHBCE020000022.1	35559	129631	94072	3	3	+	0	contig_end	contig_end	151804	2.0	46101.5	46027.0	46176.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000025.1:33473	HG01071#2#JAHBCE020000025.1	33473	301848	268375	7	7	+	0	contig_end	contig_end	320318	6.0	44614.5	43277.0	44705.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000028.1:32882	HG01071#2#JAHBCE020000028.1	32882	124641	91759	3	3	+	0	contig_end	contig_end	139912	2.0	44945.0	44942.0	44948.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000029.1:22191	HG01071#2#JAHBCE020000029.1	22191	115332	93141	3	3	+	0	contig_end	contig_end	152483	2.0	45636.0	44954.0	46318.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000031.1:5358	HG01071#2#JAHBCE020000031.1	5358	52150	46792	2	2	+	0	contig_end	contig_end	68826	1.0	44923.0	44923.0	44923.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000032.1:18958	HG01071#2#JAHBCE020000032.1	18958	65775	46817	2	2	+	0	contig_end	contig_end	101387	1.0	44948.0	44948.0	44948.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000033.1:35264	HG01071#2#JAHBCE020000033.1	35264	127073	91809	3	3	+	0	contig_end	contig_end	162568	2.0	44970.0	44969.0	44971.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000034.1:29631	HG01071#2#JAHBCE020000034.1	29631	121420	91789	3	3	+	0	contig_end	contig_end	130730	2.0	44960.0	44955.0	44965.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000035.1:38049	HG01071#2#JAHBCE020000035.1	38049	39918	1869	1	1	+	0	contig_end	contig_end	66185					
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000036.1:11408	HG01071#2#JAHBCE020000036.1	11408	57959	46551	2	2	+	0	contig_end	contig_end	75781	1.0	44682.0	44682.0	44682.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000041.1:3433762	HG01071#2#JAHBCE020000041.1	3433762	3660376	226614	6	6	+	0	flank+DJ	contig_end	3695414	5.0	44948.0	44940.0	44961.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000052.1:3314335	HG01071#2#JAHBCE020000052.1	3314335	3410237	95902	3	3	+	0	flank+DJ	contig_end	3445369	2.0	47016.5	46299.0	47734.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000054.1:41925	HG01071#2#JAHBCE020000054.1	41925	136178	94253	3	2	+	0	contig_end	contig_end	138575	2.0	46192.0	46192.0	46192.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000055.1:3351582	HG01071#2#JAHBCE020000055.1	3351582	3353451	1869	1	1	+	0	flank+DJ	contig_end	3376302					
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000058.1:6315	HG01071#2#JAHBCE020000058.1	6315	233128	226813	6	6	+	0	contig_end	contig_end	270561	5.0	44671.0	43285.0	46178.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000059.1:21853	HG01071#2#JAHBCE020000059.1	21853	203649	181796	5	5	+	0	contig_end	contig_end	245459	4.0	44979.0	44971.0	44998.0	0.0
HG01071_mat_hprc_r2_v1.0.1	HG01071#2#JAHBCE020000065.1:18523	HG01071#2#JAHBCE020000065.1	18523	110290	91767	3	3	+	0	contig_end	contig_end	144524	2.0	44949.0	44939.0	44959.0	0.0
