assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000003.1:40310	NA18906#2#JAHEON020000003.1	40310	261973	221663	6	5	+	0	contig_end	flank	95771003	5.0	43989.0	43584.0	44242.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000013.1:998314	NA18906#2#JAHEON020000013.1	998314	1583510	585196	14	13	+	0	flank+DJ	flank	8269235	13.0	44109.0	43660.0	48020.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000015.1:20497	NA18906#2#JAHEON020000015.1	20497	246446	225949	6	6	+	0	contig_end	flank	46109043	5.0	44847.0	43751.0	46401.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000021.1:6210	NA18906#2#JAHEON020000021.1	6210	141911	135701	4	4	+	0	contig_end	contig_end	178711	3.0	44862.0	44103.0	44867.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000023.1:26518	NA18906#2#JAHEON020000023.1	26518	163200	136682	4	4	+	0	contig_end	contig_end	202121	3.0	44954.0	44899.0	44960.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000026.1:32069	NA18906#2#JAHEON020000026.1	32069	175379	143310	4	4	+	0	contig_end	contig_end	209705	3.0	48571.0	44280.0	48590.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000027.1:13772	NA18906#2#JAHEON020000027.1	13772	236871	223099	6	6	+	0	contig_end	contig_end	272010	5.0	44239.0	44225.0	44291.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000029.1:26128	NA18906#2#JAHEON020000029.1	26128	249548	223420	6	6	+	0	contig_end	contig_end	286329	5.0	44175.0	44138.0	44906.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000030.1:7866	NA18906#2#JAHEON020000030.1	7866	146016	138150	4	3	+	0	contig_end	flank	1260993	3.0	45642.0	44959.0	45680.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000036.1:26168	NA18906#2#JAHEON020000036.1	26168	252817	226649	6	6	+	0	contig_end	contig_end	285299	5.0	44958.0	44942.0	44962.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000037.1:25243	NA18906#2#JAHEON020000037.1	25243	27113	1870	1	1	+	0	contig_end	contig_end	63445					
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000038.1:21658	NA18906#2#JAHEON020000038.1	21658	116792	95134	3	3	+	0	contig_end	contig_end	159441	2.0	46632.5	44650.0	48615.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000040.1:7022	NA18906#2#JAHEON020000040.1	7022	167522	160500	4	4	+	0	contig_end	contig_end	199767	3.0	48576.0	48568.0	61487.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000041.1:0	NA18906#2#JAHEON020000041.1	0	266305	266305	7	7	+	0	contig_end	contig_end	297061	6.0	44188.0	43460.0	44224.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000045.1:36187	NA18906#2#JAHEON020000045.1	36187	38056	1869	1	1	+	0	contig_end	contig_end	53612					
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000046.1:3723	NA18906#2#JAHEON020000046.1	3723	67105	63382	2	1	+	0	contig_end	contig_end	68451	1.0	61513.0	61513.0	61513.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000047.1:21269	NA18906#2#JAHEON020000047.1	21269	23138	1869	1	1	+	0	contig_end	contig_end	59025					
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000059.1:1769918	NA18906#2#JAHEON020000059.1	1769918	2391797	621879	15	15	+	0	flank+DJ	contig_end	2399835	14.0	44225.5	43454.0	44879.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000060.1:42858	NA18906#2#JAHEON020000060.1	42858	877111	834253	20	20	+	0	contig_end	contig_end	896266	19.0	43942.0	43422.0	44312.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000064.1:11307	NA18906#2#JAHEON020000064.1	11307	100828	89521	3	3	+	0	contig_end	contig_end	131681	2.0	43826.0	43418.0	44234.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000065.1:1439001	NA18906#2#JAHEON020000065.1	1439001	1617846	178845	5	4	+	0	flank+DJ	contig_end	1624856	4.0	44243.0	44236.0	44254.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000066.1:1312340	NA18906#2#JAHEON020000066.1	1312340	1673898	361558	9	9	+	0	flank+DJ	contig_end	1682439	8.0	44958.0	44942.0	45014.0	0.0
NA18906_mat_hprc_r2_v1.0.1	NA18906#2#JAHEON020000067.1:22143	NA18906#2#JAHEON020000067.1	22143	113232	91089	3	3	+	0	contig_end	contig_end	134153	2.0	44610.0	44195.0	45025.0	0.0
