assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000004.1:30322	HG03654#1#JBHDTN010000004.1	30322	403488	373166	9	8	+	0	contig_end	flank	104373791	8.0	45810.0	43342.0	55731.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000017.1:5554654	HG03654#1#JBHDTN010000017.1	5554654	5556523	1869	1	0	+	0	flank+DJ	contig_end	5563572					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000019.1:4594269	HG03654#1#JBHDTN010000019.1	4594269	4684918	90649	3	2	+	0	flank+DJ	flank	6271498	2.0	44390.0	44390.0	44390.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000023.1:989	HG03654#1#JBHDTN010000023.1	989	137423	136434	4	3	+	0	contig_end	flank	1895172	3.0	44816.0	44815.0	44934.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000025.1:8493	HG03654#1#JBHDTN010000025.1	8493	144169	135676	4	3	+	0	contig_end	flank	1260484	3.0	44552.0	44528.0	44727.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000027.1:30567	HG03654#1#JBHDTN010000027.1	30567	76960	46393	2	2	+	0	contig_end	contig_end	114953	1.0	44524.0	44524.0	44524.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000032.1:26508	HG03654#1#JBHDTN010000032.1	26508	28377	1869	1	1	+	0	contig_end	contig_end	67599					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000034.1:37761	HG03654#1#JBHDTN010000034.1	37761	131660	93899	3	3	+	0	contig_end	contig_end	150934	2.0	46015.0	46015.0	46015.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000035.1:8918	HG03654#1#JBHDTN010000035.1	8918	56558	47640	2	2	+	0	contig_end	contig_end	73213	1.0	45771.0	45771.0	45771.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000037.1:42265	HG03654#1#JBHDTN010000037.1	42265	44134	1869	1	1	+	0	contig_end	contig_end	59235					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000039.1:43153	HG03654#1#JBHDTN010000039.1	43153	45022	1869	1	1	+	0	contig_end	contig_end	74588					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000040.1:31995	HG03654#1#JBHDTN010000040.1	31995	33864	1869	1	1	+	0	contig_end	contig_end	56574					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000051.1:3744143	HG03654#1#JBHDTN010000051.1	3744143	3880561	136418	4	4	+	0	flank+DJ	contig_end	3893471	3.0	44810.0	44810.0	44931.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000052.1:5212	HG03654#1#JBHDTN010000052.1	5212	275379	270167	7	6	+	0	contig_end	flank	98842666	6.0	44777.0	44315.0	44849.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000055.1:2501416	HG03654#1#JBHDTN010000055.1	2501416	2683352	181936	5	5	+	0	flank+DJ	contig_end	2706744	4.0	44764.0	44534.0	46005.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000064.1:1992070	HG03654#1#JBHDTN010000064.1	1992070	2038471	46401	2	2	+	0	flank+DJ	contig_end	2070080	1.0	44532.0	44532.0	44532.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000076.1:14271	HG03654#1#JBHDTN010000076.1	14271	108142	93871	3	3	+	0	contig_end	contig_end	123954	2.0	46001.0	45987.0	46015.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000080.1:38590	HG03654#1#JBHDTN010000080.1	38590	40459	1869	1	1	+	0	contig_end	contig_end	73977					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000082.1:15816	HG03654#1#JBHDTN010000082.1	15816	62211	46395	2	2	+	0	contig_end	contig_end	87771	1.0	44526.0	44526.0	44526.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000083.1:22771	HG03654#1#JBHDTN010000083.1	22771	24640	1869	1	1	+	0	contig_end	contig_end	62531					
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000084.1:9844	HG03654#1#JBHDTN010000084.1	9844	57044	47200	2	2	+	0	contig_end	contig_end	72703	1.0	45331.0	45331.0	45331.0	0.0
HG03654_pat_hprc_r2_v1.0.1	HG03654#1#JBHDTN010000085.1:41508	HG03654#1#JBHDTN010000085.1	41508	43377	1869	1	1	+	0	contig_end	contig_end	58957					
