assembly	array	contig	start	end	span	n_18S	n_28S	strand	mixed_strand	left	right	contig_len	n_periods	period_median	period_min	period_max	n_identical
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000001.1:41028	NA20809#1#JBIRDZ010000001.1	41028	264600	223572	6	5	+	0	contig_end	flank	96180299	5.0	44282.0	44068.0	44940.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000016.1:1698545	NA20809#1#JBIRDZ010000016.1	1698545	1833106	134561	4	3	+	0	flank+DJ	flank	48601663	3.0	43427.0	43356.0	45909.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000022.1:12812	NA20809#1#JBIRDZ010000022.1	12812	413233	400421	10	9	+	0	contig_end	flank	5975806	9.0	44951.0	39707.0	45708.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000025.1:28803	NA20809#1#JBIRDZ010000025.1	28803	483325	454522	11	10	+	0	contig_end	flank	3720075	10.0	44926.5	41213.0	49128.0	2.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000027.1:34038	NA20809#1#JBIRDZ010000027.1	34038	168684	134646	4	3	+	0	contig_end	flank	1778567	3.0	44172.0	43703.0	44902.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000029.1:758351	NA20809#1#JBIRDZ010000029.1	758351	848364	90013	3	3	+	0	flank+DJ	contig_end	856713	2.0	44072.0	44070.0	44074.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000031.1:36964	NA20809#1#JBIRDZ010000031.1	36964	171583	134619	4	4	+	0	contig_end	contig_end	198863	3.0	44456.0	43684.0	44610.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000037.1:32936	NA20809#1#JBIRDZ010000037.1	32936	124461	91525	2	3	+	0	contig_end	contig_end	141462	1.0	89656.0	89656.0	89656.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000039.1:1365	NA20809#1#JBIRDZ010000039.1	1365	93180	91815	3	3	+	0	contig_end	contig_end	134226	2.0	44973.0	44967.0	44979.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000041.1:39727	NA20809#1#JBIRDZ010000041.1	39727	41596	1869	1	1	+	0	contig_end	contig_end	55537					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000044.1:27723	NA20809#1#JBIRDZ010000044.1	27723	204660	176937	5	5	+	0	contig_end	contig_end	225310	4.0	43698.5	43456.0	44215.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000045.1:1045	NA20809#1#JBIRDZ010000045.1	1045	48431	47386	2	2	+	0	contig_end	contig_end	70432	1.0	45517.0	45517.0	45517.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000048.1:16105	NA20809#1#JBIRDZ010000048.1	16105	62798	46693	2	2	+	0	contig_end	contig_end	81100	1.0	44824.0	44824.0	44824.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000050.1:29513	NA20809#1#JBIRDZ010000050.1	29513	75507	45994	2	2	+	0	contig_end	contig_end	88877	1.0	44125.0	44125.0	44125.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000051.1:15772	NA20809#1#JBIRDZ010000051.1	15772	156089	140317	4	4	+	0	contig_end	contig_end	167056	3.0	46149.0	46111.0	46188.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000052.1:37692	NA20809#1#JBIRDZ010000052.1	37692	39561	1869	1	1	+	0	contig_end	contig_end	64881					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000053.1:5922	NA20809#1#JBIRDZ010000053.1	5922	98827	92905	3	3	+	0	contig_end	contig_end	117997	2.0	45518.0	45518.0	45518.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000054.1:27227	NA20809#1#JBIRDZ010000054.1	27227	29096	1869	1	1	+	0	contig_end	contig_end	70413					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000056.1:1879	NA20809#1#JBIRDZ010000056.1	1879	48664	46785	2	2	+	0	contig_end	contig_end	80965	1.0	44916.0	44916.0	44916.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000069.1:37320	NA20809#1#JBIRDZ010000069.1	37320	133010	95690	3	2	+	0	contig_end	contig_end	139982	2.0	46910.5	46152.0	47669.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000070.1:5423600	NA20809#1#JBIRDZ010000070.1	5423600	5425469	1869	1	1	+	0	flank+DJ	contig_end	5439859					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000071.1:4401451	NA20809#1#JBIRDZ010000071.1	4401451	4447513	46062	2	2	+	0	flank+DJ	contig_end	4463674	1.0	44193.0	44193.0	44193.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000074.1:2938724	NA20809#1#JBIRDZ010000074.1	2938724	3478274	539550	13	12	+	0	flank+DJ	flank	4101754	12.0	44853.5	43304.0	46305.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000075.1:2682436	NA20809#1#JBIRDZ010000075.1	2682436	2863517	181081	5	5	+	0	flank+DJ	contig_end	2874046	4.0	44972.5	44281.0	44986.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000078.1:2851762	NA20809#1#JBIRDZ010000078.1	2851762	2925473	73711	2	2	+	0	flank+DJ	contig_end	2965752	1.0	71842.0	71842.0	71842.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000080.1:12675	NA20809#1#JBIRDZ010000080.1	12675	59347	46672	2	2	+	0	contig_end	contig_end	97475	1.0	44803.0	44803.0	44803.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000085.1:14187	NA20809#1#JBIRDZ010000085.1	14187	150593	136406	4	4	+	0	contig_end	contig_end	184058	3.0	44831.0	44819.0	44887.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000086.1:7816	NA20809#1#JBIRDZ010000086.1	7816	54486	46670	2	2	+	0	contig_end	contig_end	69840	1.0	44801.0	44801.0	44801.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000087.1:5659	NA20809#1#JBIRDZ010000087.1	5659	96547	90888	3	3	+	0	contig_end	contig_end	125537	2.0	44509.5	44206.0	44813.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000089.1:26724	NA20809#1#JBIRDZ010000089.1	26724	247191	220467	6	6	+	0	contig_end	contig_end	260331	5.0	43473.0	43392.0	44183.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000092.1:33033	NA20809#1#JBIRDZ010000092.1	33033	34902	1869	1	1	+	0	contig_end	contig_end	69455					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000097.1:30064	NA20809#1#JBIRDZ010000097.1	30064	210045	179981	5	5	+	0	contig_end	contig_end	226440	4.0	44550.0	44101.0	44911.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000098.1:8271	NA20809#1#JBIRDZ010000098.1	8271	55053	46782	2	2	+	0	contig_end	contig_end	78161	1.0	44913.0	44913.0	44913.0	0.0
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000099.1:5860	NA20809#1#JBIRDZ010000099.1	5860	7729	1869	1	1	+	0	contig_end	contig_end	51787					
NA20809_hap1_hprc_r2_v1.0.1	NA20809#1#JBIRDZ010000100.1:13125	NA20809#1#JBIRDZ010000100.1	13125	59782	46657	2	1	+	0	contig_end	contig_end	66401	1.0	44788.0	44788.0	44788.0	0.0
