assembly_name	contig	chrom	level	length	chain_strand	chain_aligned_bp	grch38_min	grch38_max	rdna_bp	rdna_side	parm_end	orientation_source	orientation_conflict	taken	seg_start	seg_end
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#CM099598.1	chr13	chromosome	107141109	+	95428340	18408131.0	114354320.0	274677	start	start	chain	False	True	0.0	12000000.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000009.1	chr21	random	42234568	+	34191347	9527143.0	46699939.0	98850	start	start	chain	False	True	0.0	12000000.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000010.1	chr15	random	93194133	+	78765780	22358244.0	101981174.0	285064	start	start	chain	False	True	0.0	12000000.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000020.1	chr14	random	96601630	+	87488006	18223523.0	106883718.0	6101	start	start	chain	False	True	0.0	12345350.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000022.1	chr22	random	46188359	+	35086069	10510000.0	50808438.0	142739	start	start	chain	False	True	0.0	12000000.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000023.1	chr14	random	2562073		0			7478	end	end	censat_rdna	False	True	0.0	2562073.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000026.1	chr14	random	381075	+	367761	104866259.0	105236234.0	0		start	chain	False	False		
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000029.1	chr14	random	1017201		0			320179	end	end	censat_rdna	False	True	0.0	1017201.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000048.1	chr22	random	83199		0			0		start	default	False	True	0.0	83199.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000054.1	chr22	random	122876		0			0		start	default	False	True	0.0	122876.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000056.1	chr14	random	52890		0			0		start	default	False	True	0.0	52890.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000057.1	chr22	random	77160		0			52416	end	end	censat_rdna	False	True	0.0	77160.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000068.1	chr22	random	1564754		0			0		start	default	False	True	0.0	1564754.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000075.1	chr22	random	4659300		0			95477	end	end	censat_rdna	False	True	0.0	4659300.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000077.1	chr22	random	1035024		0			0		start	default	False	True	0.0	1035024.0
HG01243_mat_hprc_r2_v1.0.1	HG01243#2#JAHEOX020000084.1	chr14	random	350526	+	310990	105785016.0	106187052.0	0		start	chain	False	False		
