assembly_name	contig	chrom	level	length	chain_strand	chain_aligned_bp	grch38_min	grch38_max	rdna_bp	rdna_side	parm_end	orientation_source	orientation_conflict	taken	seg_start	seg_end
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000002.1	chr13	random	104367264	+	95491146	18408131.0	114354320.0	272392	start	start	chain	False	True	0.0	12000000.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000003.1	chr21	random	39589611	+	34225345	9527143.0	46699974.0	99217	start	start	chain	False	True	0.0	12000000.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000007.1	chr22	random	45857986	+	34801752	10510000.0	50808468.0	678945	start	start	chain	False	True	0.0	12000000.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000013.1	chr15	random	13617718		0			329207	start	start	censat_rdna	False	True	0.0	12000000.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000017.1	chr14	random	746261	+	583815	105727567.0	106883718.0	0		start	chain	False	False		
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000035.1	chr15	random	62771		0			0		start	default	False	True	0.0	62771.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000037.1	chr14	random	548689	+	516490	105727567.0	106298944.0	0		start	chain	False	False		
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000041.1	chr13	random	178052		0			0		start	default	False	True	0.0	178052.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000060.1	chr14	random	96156371	+	85961478	19170578.0	105236234.0	61366	start	start	chain	False	True	0.0	12000000.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000062.1	chr15	random	82887591	+	76984605	22358244.0	101981156.0	0		start	chain	False	False		
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000065.1	chr14	random	3063335		0			185954	end	end	censat_rdna	False	True	0.0	3063335.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000068.1	chr22	random	4463651		0			229236	end	end	censat_rdna	False	True	0.0	4463651.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000069.1	chr22	random	2781047		0			7458	end	end	censat_rdna	False	True	0.0	2781047.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000076.1	chr14	random	520087	+	384954	105237558.0	105625243.0	0		start	chain	False	False		
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000077.1	chr21	random	75040		0			52807	start	start	censat_rdna	False	True	0.0	75040.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000090.1	chr22	random	82544		0			52422	start	start	censat_rdna	False	True	0.0	82544.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000091.1	chr22	random	132020		0			131955	start	start	censat_rdna	False	True	0.0	132020.0
HG01934_pat_hprc_r2_v1.0.1	HG01934#1#JBHIIA010000102.1	chr13	random	265059		0			0		start	default	False	True	0.0	265059.0
